sample,label,Fc0,Fc1,Fv2,Fv3
Fc0C3Fc1C2Fv2V3LQS19,Q,C3,C2,3.0,0.0
Fc0C3Fc1C2Fv2V3LQS20,Q,C3,C2,2.8599,0.0
Fc0C3Fc1C2Fv2V3LQS21,Q,C3,C2,2.8635,4.8782
Fc0C3Fc1C2Fv2V3LQS22,Q,C3,C2,2.9668,4.0
Fc0C3Fc1C2Fv2V3LQS23,Q,C3,C2,2.7756,8.0
Fc0C3Fc1C2Fv2V3LQS24,Q,C3,C2,3.0,0.0
Fc0C3Fc1C2Fv2V3LQS25,Q,C3,C2,3.0,9.1483
Fc0C3Fc1C2Fv2V3LQS26,Q,C3,C2,3.0,5.1353
Fc0C3Fc1C2Fv2V3LQS27,Q,C3,C2,2.8477,0.0
Fc0C3Fc1C2Fv2V3LQS28,Q,C3,C2,3.0627,7.0
Fc0C3Fc1C2Fv2V3LQS29,Q,C3,C2,3.0,5.0
Fc0C3Fc1C2Fv2V3LQS30,Q,C3,C2,3.2473,7.0
Fc0C3Fc1C2Fv2V3LQS31,Q,C3,C2,3.147,6.0229
Fc0C3Fc1C2Fv3V1LPS4,P,C3,C2,8.0,0.8024
Fc0C3Fc1C2Fv3V1LPS5,P,C3,C2,0.1265,1.0003
Fc0C3Fc1C2Fv3V1LPS6,P,C3,C2,7.1795,1.1211
Fc0C3Fc1C2Fv3V1LPS7,P,C3,C2,-0.243,1.0
Fc0C3Fc1C2Fv3V1LPS8,P,C3,C2,0.1549,0.8745
Fc0C3Fc1C2Fv3V1LPS9,P,C3,C2,0.0,1.0
Fc0C3Fc1C2Fv3V1LPS10,P,C3,C2,5.2297,1.0
Fc0C3Fc1C2Fv3V1LPS11,P,C3,C2,7.1032,0.7744
Fc0C3Fc1C2Fv3V1LPS12,P,C3,C2,9.0,1.0
Fc0C3Fc1C2Fv3V1LPS13,P,C3,C2,0.0,1.0
Fc0C3Fc1C2Fv3V1LPS14,P,C3,C2,-0.0672,1.0
Fc0C3Fc1C2Fv3V1LPS15,P,C3,C2,0.0,1.0
Fc0C3Fc1C2Fv3V1LPS16,P,C3,C2,0.0572,0.8309
Fc0C3Fc1C2Fv3V1LPS17,P,C3,C2,-0.2469,0.8035
Fc0C3Fc1C2Fv3V1LPS18,P,C3,C2,6.0,1.0
Fc0C3Fc1C2Fv3V1LPS19,P,C3,C2,7.0775,0.9734
Fc0C3Fc1C2Fv3V1LPS20,P,C3,C2,9.0,1.1191
Fc0C3Fc1C2Fv3V1LPS21,P,C3,C2,9.2127,1.0
Fc0C3Fc1C2Fv3V1LPS22,P,C3,C2,-0.0124,1.0
Fc0C3Fc1C2Fv3V1LPS23,P,C3,C2,-0.0713,1.108
Fc0C3Fc1C2Fv3V1LPS24,P,C3,C2,7.793,1.0
Fc0C3Fc1C2Fv3V1LPS25,P,C3,C2,6.0,0.8653
Fc0C3Fc1C2Fv3V1LPS26,P,C3,C2,5.8044,1.1014
Fc0C3Fc1C2Fv3V1LPS27,P,C3,C2,8.7928,1.0
Fc0C3Fc1C2Fv3V1LPS28,P,C3,C2,0.0,1.0
Fc0C3Fc1C2Fv3V1LPS29,P,C3,C2,5.2251,1.0
Fc0C3Fc1C2Fv3V1LPS30,P,C3,C2,4.0,1.0
Fc0C3Fc1C2Fv3V1LPS31,P,C3,C2,6.0,1.0
Fc0C3Fc1C2Fv3V2LVS4,V,C3,C2,-0.2127,1.9244
Fc0C3Fc1C2Fv3V2LVS5,V,C3,C2,-0.0357,2.1947
Fc0C3Fc1C2Fv3V2LVS6,V,C3,C2,0.0468,2.0
Fc0C3Fc1C2Fv3V2LVS7,V,C3,C2,0.0,1.9745
Fc0C3Fc1C2Fv3V2LVS8,V,C3,C2,9.0,2.0
Fc0C3Fc1C2Fv3V2LVS9,V,C3,C2,7.059,2.0
Fc0C3Fc1C2Fv3V2LVS10,V,C3,C2,0.0,2.0
Fc0C3Fc1C2Fv3V2LVS11,V,C3,C2,0.0,2.0
Fc0C3Fc1C2Fv3V2LVS12,V,C3,C2,-0.0139,2.1551
Fc0C3Fc1C2Fv3V2LVS13,V,C3,C2,5.0,2.0
Fc0C3Fc1C2Fv3V2LVS14,V,C3,C2,0.2331,1.9588
Fc0C3Fc1C2Fv3V2LVS15,V,C3,C2,9.1241,2.0
Fc0C3Fc1C2Fv3V2LVS16,V,C3,C2,0.0,2.0
Fc0C3Fc1C2Fv3V2LVS17,V,C3,C2,0.0678,2.1164
Fc0C3Fc1C2Fv3V2LVS18,V,C3,C2,9.0,2.043
Fc0C3Fc1C2Fv3V2LVS19,V,C3,C2,8.0,2.1439
Fc0C3Fc1C2Fv3V2LVS20,V,C3,C2,-0.1973,2.0
Fc0C3Fc1C2Fv3V2LVS21,V,C3,C2,9.0,2.2287
Fc0C3Fc1C2Fv3V2LVS22,V,C3,C2,9.0,1.8324
Fc0C3Fc1C2Fv3V2LVS23,V,C3,C2,7.0,1.7906
Fc0C3Fc1C2Fv3V2LVS24,V,C3,C2,-0.2293,2.0
Fc0C3Fc1C2Fv3V2LVS25,V,C3,C2,6.7737,2.0
Fc0C3Fc1C2Fv3V2LVS26,V,C3,C2,0.0,1.9894
Fc0C3Fc1C2Fv3V2LVS27,V,C3,C2,0.0,2.0
Fc0C3Fc1C2Fv3V2LVS28,V,C3,C2,0.0,1.968
Fc0C3Fc1C2Fv3V2LVS29,V,C3,C2,7.0,1.9669
Fc0C3Fc1C2Fv3V2LVS30,V,C3,C2,9.0,1.9335
Fc0C3Fc1C2Fv3V2LVS31,V,C3,C2,6.0,2.0
Fc0C3Fc1C2Fv3V3LPS4,P,C3,C2,4.0,3.0
Fc0C3Fc1C2Fv3V3LPS5,P,C3,C2,9.0,3.0
Fc0C3Fc1C2Fv3V3LPS6,P,C3,C2,4.0,3.0668
Fc0C3Fc1C2Fv3V3LPS7,P,C3,C2,0.0,3.0
Fc0C3Fc1C2Fv3V3LPS8,P,C3,C2,0.1541,3.0
Fc0C3Fc1C2Fv3V3LPS9,P,C3,C2,0.0,3.0
Fc0C3Fc1C2Fv3V3LPS10,P,C3,C2,4.0,3.0
Fc0C3Fc1C2Fv3V3LPS11,P,C3,C2,0.0681,2.9325
Fc0C3Fc1C2Fv3V3LPS12,P,C3,C2,-0.1922,3.0491
Fc0C3Fc1C2Fv3V3LPS13,P,C3,C2,8.0925,3.0
Fc0C3Fc1C2Fv3V3LPS14,P,C3,C2,-0.1738,2.9152
Fc0C3Fc1C2Fv3V3LPS15,P,C3,C2,7.0,3.0
Fc0C3Fc1C2Fv3V3LPS16,P,C3,C2,5.9093,3.0192
Fc0C3Fc1C2Fv3V3LPS17,P,C3,C2,7.0,3.0
Fc0C3Fc1C2Fv3V3LPS18,P,C3,C2,5.0,2.8521
Fc0C3Fc1C2Fv3V3LPS19,P,C3,C2,8.0,3.0
Fc0C3Fc1C2Fv3V3LPS20,P,C3,C2,8.0714,3.0
Fc0C3Fc1C2Fv3V3LPS21,P,C3,C2,5.9132,3.0
Fc0C3Fc1C2Fv3V3LPS22,P,C3,C2,0.0532,3.2409
Fc0C3Fc1C2Fv3V3LPS23,P,C3,C2,0.0,3.0
Fc0C3Fc1C2Fv3V3LPS24,P,C3,C2,6.0,3.0
Fc0C3Fc1C2Fv3V3LPS25,P,C3,C2,0.0,2.8685
Fc0C3Fc1C2Fv3V3LPS26,P,C3,C2,0.2137,2.772
Fc0C3Fc1C2Fv3V3LPS27,P,C3,C2,8.1397,2.9711
Fc0C3Fc1C2Fv3V3LPS28,P,C3,C2,-0.0866,3.1265
Fc0C3Fc1C2Fv3V3LPS29,P,C3,C2,6.0,3.0
Fc0C3Fc1C2Fv3V3LPS30,P,C3,C2,0.0,3.0
Fc0C3Fc1C2Fv3V3LPS31,P,C3,C2,7.0,2.7914
Fc0C3Fc1C3LQS4,Q,C3,C3,-0.1629,5.9981
Fc0C3Fc1C3LQS5,Q,C3,C3,7.9521,0.0
Fc0C3Fc1C3LQS6,Q,C3,C3,8.0,5.8458
Fc0C3Fc1C3LQS7,Q,C3,C3,0.0,0.0
Fc0C3Fc1C3LQS8,Q,C3,C3,4.0,0.0
Fc0C3Fc1C3LQS9,Q,C3,C3,9.0,-0.2242
Fc0C3Fc1C3LQS10,Q,C3,C3,0.0,4.0
Fc0C3Fc1C3LQS11,Q,C3,C3,9.0,0.0
Fc0C3Fc1C3LQS12,Q,C3,C3,-0.1973,6.1665
Fc0C3Fc1C3LQS13,Q,C3,C3,0.0,6.9412
Fc0C3Fc1C3LQS14,Q,C3,C3,0.0673,5.8602
Fc0C3Fc1C3LQS15,Q,C3,C3,0.0,7.0
Fc0C3Fc1C3LQS16,Q,C3,C3,-0.0419,4.0
Fc0C3Fc1C3LQS17,Q,C3,C3,8.182,9.0
Fc0C3Fc1C3LQS18,Q,C3,C3,5.0,0.1859
Fc0C3Fc1C3LQS19,Q,C3,C3,0.0,-0.2076
Fc0C3Fc1C3LQS20,Q,C3,C3,7.0,4.0
Fc0C3Fc1C3LQS21,Q,C3,C3,4.0,5.0602
Fc0C3Fc1C3LQS22,Q,C3,C3,0.0,7.9155
Fc0C3Fc1C3LQS23,Q,C3,C3,5.0,0.0
Fc0C3Fc1C3LQS24,Q,C3,C3,8.1733,0.0
Fc0C3Fc1C3LQS25,Q,C3,C3,4.2286,-0.0752
Fc0C3Fc1C3LQS26,Q,C3,C3,5.0,-0.2228
Fc0C3Fc1C3LQS27,Q,C3,C3,5.8743,0.0
Fc0C3Fc1C3LQS28,Q,C3,C3,7.0,-0.0555
Fc0C3Fc1C3LQS29,Q,C3,C3,0.0,8.8365
Fc0C3Fc1C3LQS30,Q,C3,C3,0.0727,0.0
Fc0C3Fc1C3LQS31,Q,C3,C3,6.0,-0.1729
Fc0C3Fc1C3Fv2V1LRS4,R,C3,C3,1.0,9.0
Fc0C3Fc1C3Fv2V1LRS5,R,C3,C3,0.8508,-0.246
Fc0C3Fc1C3Fv2V1LRS6,R,C3,C3,1.2124,6.0
Fc0C3Fc1C3Fv2V1LRS7,R,C3,C3,1.0,6.8335
Fc0C3Fc1C3Fv2V1LRS8,R,C3,C3,1.2046,0.2407
Fc0C3Fc1C3Fv2V1LRS9,R,C3,C3,0.9878,5.8345
Fc0C3Fc1C3Fv2V1LRS10,R,C3,C3,1.1819,7.0
Fc0C3Fc1C3Fv2V1LRS11,R,C3,C3,1.0,8.1227
Fc0C3Fc1C3Fv2V1LRS12,R,C3,C3,0.898,5.0
Fc0C3Fc1C3Fv2V1LRS13,R,C3,C3,1.0,0.0
Fc0C3Fc1C3Fv2V1LRS14,R,C3,C3,1.0,4.0
Fc0C3Fc1C3Fv2V1LRS15,R,C3,C3,1.0,6.969
Fc0C3Fc1C3Fv2V1LRS16,R,C3,C3,0.8524,7.0
Fc0C3Fc1C3Fv2V1LRS17,R,C3,C3,1.0,5.0
Fc0C3Fc1C3Fv2V1LRS18,R,C3,C3,0.9013,8.9875
Fc0C3Fc1C3Fv2V1LRS19,R,C3,C3,1.0,0.0
Fc0C3Fc1C3Fv2V1LRS20,R,C3,C3,1.0,8.0094
Fc0C3Fc1C3Fv2V1LRS21,R,C3,C3,0.8345,3.7718
Fc0C3Fc1C3Fv2V1LRS22,R,C3,C3,1.1257,5.0
Fc0C3Fc1C3Fv2V1LRS23,R,C3,C3,0.8173,0.0
Fc0C3Fc1C3Fv2V1LRS24,R,C3,C3,1.0,0.0246
Fc0C3Fc1C3Fv2V1LRS25,R,C3,C3,1.0,7.0
Fc0C3Fc1C3Fv2V1LRS26,R,C3,C3,1.0896,9.0
Fc0C3Fc1C3Fv2V1LRS27,R,C3,C3,1.0,0.0
Fc0C3Fc1C3Fv2V1LRS28,R,C3,C3,0.7617,0.0464
Fc0C3Fc1C3Fv2V1LRS29,R,C3,C3,0.8435,9.1727
Fc0C3Fc1C3Fv2V1LRS30,R,C3,C3,0.7575,7.9033
Fc0C3Fc1C3Fv2V1LRS31,R,C3,C3,1.0,7.0
Fc0C3Fc1C3Fv2V2LSS4,S,C3,C3,2.0,5.9217
Fc0C3Fc1C3Fv2V2LSS5,S,C3,C3,2.0,0.0
Fc0C3Fc1C3Fv2V2LSS6,S,C3,C3,2.0479,4.0
Fc0C3Fc1C3Fv2V2LSS7,S,C3,C3,1.9707,0.0
Fc0C3Fc1C3Fv2V2LSS8,S,C3,C3,2.0,0.0
Fc0C3Fc1C3Fv2V2LSS9,S,C3,C3,2.0,0.0
Fc0C3Fc1C3Fv2V2LSS10,S,C3,C3,2.0,9.0
Fc0C3Fc1C3Fv2V2LSS11,S,C3,C3,2.0,0.0
Fc0C3Fc1C3Fv2V2LSS12,S,C3,C3,1.9974,0.0
Fc0C3Fc1C3Fv2V2LSS13,S,C3,C3,2.1663,-0.2096
Fc0C3Fc1C3Fv2V2LSS14,S,C3,C3,2.0019,6.9915
Fc0C3Fc1C3Fv2V2LSS15,S,C3,C3,2.0,-0.156
Fc0C3Fc1C3Fv2V2LSS16,S,C3,C3,2.0,5.18
Fc0C3Fc1C3Fv2V2LSS17,S,C3,C3,1.9674,5.0
Fc0C3Fc1C3Fv2V2LSS18,S,C3,C3,1.7525,9.0
Fc0C3Fc1C3Fv2V2LSS19,S,C3,C3,2.0,8.0
Fc0C3Fc1C3Fv2V2LSS20,S,C3,C3,2.01,-0.1966
Fc0C3Fc1C3Fv2V2LSS21,S,C3,C3,2.1996,6.0
Fc0C3Fc1C3Fv2V2LSS22,S,C3,C3,2.0,0.0
Fc0C3Fc1C3Fv2V2LSS23,S,C3,C3,1.9585,3.8483
Fc0C3Fc1C3Fv2V2LSS24,S,C3,C3,2.0,7.0895
Fc0C3Fc1C3Fv2V2LSS25,S,C3,C3,1.9314,0.0
Fc0C3Fc1C3Fv2V2LSS26,S,C3,C3,2.0,0.0476
Fc0C3Fc1C3Fv2V2LSS27,S,C3,C3,2.0,0.0
Fc0C3Fc1C3Fv2V2LSS28,S,C3,C3,2.0,-0.2424
Fc0C3Fc1C3Fv2V2LSS29,S,C3,C3,2.0,0.0
Fc0C3Fc1C3Fv2V2LSS30,S,C3,C3,2.0,0.0448
Fc0C3Fc1C3Fv2V2LSS31,S,C3,C3,2.0,9.1478
Fc0C3Fc1C3Fv2V3LTS4,T,C3,C3,3.0,7.7849
Fc0C3Fc1C3Fv2V3LTS5,T,C3,C3,2.8109,4.0688
Fc0C3Fc1C3Fv2V3LTS6,T,C3,C3,3.0989,-0.2456
Fc0C3Fc1C3Fv2V3LTS7,T,C3,C3,3.0,0.0
Fc0C3Fc1C3Fv2V3LTS8,T,C3,C3,3.0,-0.1493
Fc0C3Fc1C3Fv2V3LTS9,T,C3,C3,3.0,-0.0846
Fc0C3Fc1C3Fv2V3LTS10,T,C3,C3,2.8183,9.0
Fc0C3Fc1C3Fv2V3LTS11,T,C3,C3,3.0652,0.0
Fc0C3Fc1C3Fv2V3LTS12,T,C3,C3,3.0,0.0295
Fc0C3Fc1C3Fv2V3LTS13,T,C3,C3,2.7859,0.0886
Fc0C3Fc1C3Fv2V3LTS14,T,C3,C3,2.7934,0.0
Fc0C3Fc1C3Fv2V3LTS15,T,C3,C3,2.9123,0.1223
Fc0C3Fc1C3Fv2V3LTS16,T,C3,C3,3.0,5.9077
Fc0C3Fc1C3Fv2V3LTS17,T,C3,C3,2.9641,8.1477
Fc0C3Fc1C3Fv2V3LTS18,T,C3,C3,2.9908,4.972
Fc0C3Fc1C3Fv2V3LTS19,T,C3,C3,3.0,9.0487
Fc0C3Fc1C3Fv2V3LTS20,T,C3,C3,3.123,3.895
Fc0C3Fc1C3Fv2V3LTS21,T,C3,C3,3.0,0.0627
Fc0C3Fc1C3Fv2V3LTS22,T,C3,C3,3.0,-0.0086
Fc0C3Fc1C3Fv2V3LTS23,T,C3,C3,3.1787,0.1971
Fc0C3Fc1C3Fv2V3LTS24,T,C3,C3,3.0,7.0884
Fc0C3Fc1C3Fv2V3LTS25,T,C3,C3,3.0,5.8571
Fc0C3Fc1C3Fv2V3LTS26,T,C3,C3,3.0,0.1153
Fc0C3Fc1C3Fv2V3LTS27,T,C3,C3,3.0,6.9727
Fc0C3Fc1C3Fv2V3LTS28,T,C3,C3,2.9064,8.0
Fc0C3Fc1C3Fv2V3LTS29,T,C3,C3,3.0,9.0
Fc0C3Fc1C3Fv2V3LTS30,T,C3,C3,2.8785,9.1144
Fc0C3Fc1C3Fv2V3LTS31,T,C3,C3,3.0,-0.1478
Fc0C3Fc1C3Fv3V1LVS4,V,C3,C3,4.0,0.9327
Fc0C3Fc1C3Fv3V1LVS5,V,C3,C3,4.0,1.2307
Fc0C3Fc1C3Fv3V1LVS6,V,C3,C3,0.0984,1.0
Fc0C3Fc1C3Fv3V1LVS7,V,C3,C3,0.0,1.0
Fc0C3Fc1C3Fv3V1LVS8,V,C3,C3,3.8403,1.0821
Fc0C3Fc1C3Fv3V1LVS9,V,C3,C3,6.0,1.0
Fc0C3Fc1C3Fv3V1LVS10,V,C3,C3,0.0,1.0942
Fc0C3Fc1C3Fv3V1LVS11,V,C3,C3,3.8407,1.0
Fc0C3Fc1C3Fv3V1LVS12,V,C3,C3,9.0,1.0
Fc0C3Fc1C3Fv3V1LVS13,V,C3,C3,5.0,1.2327
Fc0C3Fc1C3Fv3V1LVS14,V,C3,C3,7.2134,1.0
Fc0C3Fc1C3Fv3V1LVS15,V,C3,C3,0.0,1.0
Fc0C3Fc1C3Fv3V1LVS16,V,C3,C3,3.8673,0.9047
Fc0C3Fc1C3Fv3V1LVS17,V,C3,C3,0.0,0.8842
Fc0C3Fc1C3Fv3V1LVS18,V,C3,C3,-0.0914,1.0
Fc0C3Fc1C3Fv3V1LVS19,V,C3,C3,6.0218,0.8253
Fc0C3Fc1C3Fv3V1LVS20,V,C3,C3,0.0,1.0
Fc0C3Fc1C3Fv3V1LVS21,V,C3,C3,-0.0258,1.0266
Fc0C3Fc1C3Fv3V1LVS22,V,C3,C3,0.0,0.8099
Fc0C3Fc1C3Fv3V1LVS23,V,C3,C3,-0.0104,1.0
Fc0C3Fc1C3Fv3V1LVS24,V,C3,C3,-0.1677,1.0
Fc0C3Fc1C3Fv3V1LVS25,V,C3,C3,7.7538,1.2016
Fc0C3Fc1C3Fv3V1LVS26,V,C3,C3,5.0,1.0
Fc0C3Fc1C3Fv3V1LVS27,V,C3,C3,-0.1244,1.0
Fc0C3Fc1C3Fv3V1LVS28,V,C3,C3,5.0,0.8163
Fc0C3Fc1C3Fv3V1LVS29,V,C3,C3,7.0,1.1383
Fc0C3Fc1C3Fv3V1LVS30,V,C3,C3,4.0,1.0
Fc0C3Fc1C3Fv3V1LVS31,V,C3,C3,4.0,1.0
Fc0C3Fc1C3Fv3V2LPS4,P,C3,C3,3.9151,2.0913
Fc0C3Fc1C3Fv3V2LPS5,P,C3,C3,8.0,1.8046
Fc0C3Fc1C3Fv3V2LPS6,P,C3,C3,0.0,1.9152
Fc0C3Fc1C3Fv3V2LPS7,P,C3,C3,4.0,1.9701
Fc0C3Fc1C3Fv3V2LPS8,P,C3,C3,-0.0349,2.0
Fc0C3Fc1C3Fv3V2LPS9,P,C3,C3,5.8575,2.1974
Fc0C3Fc1C3Fv3V2LPS10,P,C3,C3,6.0,2.0308
Fc0C3Fc1C3Fv3V2LPS11,P,C3,C3,5.0,2.0
Fc0C3Fc1C3Fv3V2LPS12,P,C3,C3,0.0,2.0
Fc0C3Fc1C3Fv3V2LPS13,P,C3,C3,0.0,2.2218
Fc0C3Fc1C3Fv3V2LPS14,P,C3,C3,0.0,2.1277
Fc0C3Fc1C3Fv3V2LPS15,P,C3,C3,0.0,1.964
Fc0C3Fc1C3Fv3V2LPS16,P,C3,C3,9.0,2.019
Fc0C3Fc1C3Fv3V2LPS17,P,C3,C3,4.989,2.0
Fc0C3Fc1C3Fv3V2LPS18,P,C3,C3,8.0,1.8773
Fc0C3Fc1C3Fv3V2LPS19,P,C3,C3,-0.0223,2.0
Fc0C3Fc1C3Fv3V2LPS20,P,C3,C3,0.055,2.0
Fc0C3Fc1C3Fv3V2LPS21,P,C3,C3,-0.2051,2.0546
Fc0C3Fc1C3Fv3V2LPS22,P,C3,C3,7.0942,2.0
Fc0C3Fc1C3Fv3V2LPS23,P,C3,C3,-0.2303,2.2067
Fc0C3Fc1C3Fv3V2LPS24,P,C3,C3,-0.084,1.7846
Fc0C3Fc1C3Fv3V2LPS25,P,C3,C3,0.0,1.9738
Fc0C3Fc1C3Fv3V2LPS26,P,C3,C3,9.2111,1.9167
Fc0C3Fc1C3Fv3V2LPS27,P,C3,C3,0.0,2.0
Fc0C3Fc1C3Fv3V2LPS28,P,C3,C3,0.0,2.1224
Fc0C3Fc1C3Fv3V2LPS29,P,C3,C3,8.9235,2.0
Fc0C3Fc1C3Fv3V2LPS30,P,C3,C3,7.0,2.0
Fc0C3Fc1C3Fv3V2LPS31,P,C3,C3,0.0,1.7903
Fc0C3Fc1C3Fv3V3LQS4,Q,C3,C3,0.0,3.237
Fc0C3Fc1C3Fv3V3LQS5,Q,C3,C3,-0.0839,3.0
Fc0C3Fc1C3Fv3V3LQS6,Q,C3,C3,0.0,3.0
Fc0C3Fc1C3Fv3V3LQS7,Q,C3,C3,7.9141,3.1035
Fc0C3Fc1C3Fv3V3LQS8,Q,C3,C3,4.8862,2.9595
Fc0C3Fc1C3Fv3V3LQS9,Q,C3,C3,0.1865,3.0052
Fc0C3Fc1C3Fv3V3LQS10,Q,C3,C3,9.0,2.9603
Fc0C3Fc1C3Fv3V3LQS11,Q,C3,C3,0.1777,3.0
Fc0C3Fc1C3Fv3V3LQS12,Q,C3,C3,8.0,3.0
Fc0C3Fc1C3Fv3V3LQS13,Q,C3,C3,0.1707,3.0371
Fc0C3Fc1C3Fv3V3LQS14,Q,C3,C3,7.1847,3.0
Fc0C3Fc1C3Fv3V3LQS15,Q,C3,C3,7.0,2.8407
Fc0C3Fc1C3Fv3V3LQS16,Q,C3,C3,5.0,3.0546
Fc0C3Fc1C3Fv3V3LQS17,Q,C3,C3,6.9665,3.0
Fc0C3Fc1C3Fv3V3LQS18,Q,C3,C3,0.0386,2.944
Fc0C3Fc1C3Fv3V3LQS19,Q,C3,C3,0.0,3.2491
Fc0C3Fc1C3Fv3V3LQS20,Q,C3,C3,-0.1331,2.8276
Fc0C3Fc1C3Fv3V3LQS21,Q,C3,C3,-0.0978,3.0
Fc0C3Fc1C3Fv3V3LQS22,Q,C3,C3,-0.0924,3.0
Fc0C3Fc1C3Fv3V3LQS23,Q,C3,C3,-0.0118,2.89
Fc0C3Fc1C3Fv3V3LQS24,Q,C3,C3,4.0,3.0
Fc0C3Fc1C3Fv3V3LQS25,Q,C3,C3,7.0638,3.0
Fc0C3Fc1C3Fv3V3LQS26,Q,C3,C3,8.0,2.9416
Fc0C3Fc1C3Fv3V3LQS27,Q,C3,C3,6.0,3.1702
Fc0C3Fc1C3Fv3V3LQS28,Q,C3,C3,6.0,3.0
Fc0C3Fc1C3Fv3V3LQS29,Q,C3,C3,9.0,3.2326
Fc0C3Fc1C3Fv3V3LQS30,Q,C3,C3,7.1796,3.0
Fc0C3Fc1C3Fv3V3LQS31,Q,C3,C3,3.7575,3.0
Fc0C3Fv2V1LRS4,R,C3,C0,1.0166,0.0824
Fc0C3Fv2V1LRS5,R,C3,C7,1.0,7.1248
Fc0C3Fv2V1LRS6,R,C3,C0,1.066,0.0
Fc0C3Fv2V1LRS7,R,C3,C5,0.811,6.0963
Fc0C3Fv2V1LRS8,R,C3,C0,1.1127,9.2287
Fc0C3Fv2V1LRS9,R,C3,C7,1.0389,7.0
Fc0C3Fv2V1LRS10,R,C3,C8,1.166,-0.1517
Fc0C3Fv2V1LRS11,R,C3,C8,1.2486,8.0
Fc0C3Fv2V1LRS12,R,C3,C7,0.8305,-0.0146
Fc0C3Fv2V1LRS13,R,C3,C0,1.0,4.0
Fc0C3Fv2V1LRS14,R,C3,C0,1.0,0.0
Fc0C3Fv2V1LRS15,R,C3,C0,1.0,0.0
Fc0C3Fv2V1LRS16,R,C3,C6,1.1981,0.0
Fc0C3Fv2V1LRS17,R,C3,C0,1.0,-0.023
Fc0C3Fv2V1LRS18,R,C3,C8,1.0,0.0012
Fc0C3Fv2V1LRS19,R,C3,C0,1.1846,0.1338
Fc0C3Fv2V1LRS20,R,C3,C7,1.0,0.0
Fc0C3Fv2V1LRS21,R,C3,C0,1.0,0.1336
Fc0C3Fv2V1LRS22,R,C3,C9,1.0,-0.0229
Fc0C3Fv2V1LRS23,R,C3,C0,1.0,0.2432
Fc0C3Fv2V1LRS24,R,C3,C0,1.0,6.0319
Fc0C3Fv2V1LRS25,R,C3,C7,1.0,0.21
Fc0C3Fv2V1LRS26,R,C3,C8,1.0,-0.1506
Fc0C3Fv2V1LRS27,R,C3,C0,1.0,4.0
Fc0C3Fv2V1LRS28,R,C3,C9,1.1479,6.0
Fc0C3Fv2V1LRS29,R,C3,C4,1.0979,5.0071
Fc0C3Fv2V1LRS30,R,C3,C4,1.0,4.0
Fc0C3Fv2V1LRS31,R,C3,C0,0.7877,0.2344
Fc0C3Fv2V1Fv3V1LSS4,S,C3,C8,1.0,1.0
Fc0C3Fv2V1Fv3V1LSS5,S,C3,C0,1.0464,1.0
Fc0C3Fv2V1Fv3V1LSS6,S,C3,C5,0.9701,1.0
Fc0C3Fv2V1Fv3V1LSS7,S,C3,C0,1.0365,1.0
Fc0C3Fv2V1Fv3V1LSS8,S,C3,C0,1.0,0.8389
Fc0C3Fv2V1Fv3V1LSS9,S,C3,C6,1.0177,1.0
Fc0C3Fv2V1Fv3V1LSS10,S,C3,C7,1.1196,0.9464
Fc0C3Fv2V1Fv3V1LSS11,S,C3,C5,0.9521,1.0
Fc0C3Fv2V1Fv3V1LSS12,S,C3,C4,1.0,1.0
Fc0C3Fv2V1Fv3V1LSS13,S,C3,C5,1.2028,0.9188
Fc0C3Fv2V1Fv3V1LSS14,S,C3,C7,1.0,1.0951
Fc0C3Fv2V1Fv3V1LSS15,S,C3,C8,1.0,0.8774
Fc0C3Fv2V1Fv3V1LSS16,S,C3,C7,1.1616,0.9447
Fc0C3Fv2V1Fv3V1LSS17,S,C3,C8,1.0,0.8574
Fc0C3Fv2V1Fv3V1LSS18,S,C3,C6,1.0,1.1379
Fc0C3Fv2V1Fv3V1LSS19,S,C3,C0,0.9283,1.2497
Fc0C3Fv2V1Fv3V1LSS20,S,C3,C9,0.9489,1.0207
Fc0C3Fv2V1Fv3V1LSS21,S,C3,C6,0.9704,1.0
Fc0C3Fv2V1Fv3V1LSS22,S,C3,C6,1.0,0.9074
Fc0C3Fv2V1Fv3V1LSS23,S,C3,C4,1.0,1.0
Fc0C3Fv2V1Fv3V1LSS24,S,C3,C0,1.0,1.0
Fc0C3Fv2V1Fv3V1LSS25,S,C3,C4,1.0,1.0509
Fc0C3Fv2V1Fv3V1LSS26,S,C3,C0,1.0,1.0
Fc0C3Fv2V1Fv3V1LSS27,S,C3,C0,1.0,0.7785
Fc0C3Fv2V1Fv3V1LSS28,S,C3,C5,1.0,1.0162
Fc0C3Fv2V1Fv3V1LSS29,S,C3,C0,1.0,1.0
Fc0C3Fv2V1Fv3V1LSS30,S,C3,C0,1.0,0.7943
Fc0C3Fv2V1Fv3V1LSS31,S,C3,C0,0.7792,1.0
Fc0C3Fv2V1Fv3V2LTS4,T,C3,C6,0.8486,2.0
Fc0C3Fv2V1Fv3V2LTS5,T,C3,C0,1.0,2.0
Fc0C3Fv2V1Fv3V2LTS6,T,C3,C4,0.9697,1.8064
Fc0C3Fv2V1Fv3V2LTS7,T,C3,C0,1.0368,1.8428
Fc0C3Fv2V1Fv3V2LTS8,T,C3,C5,0.9008,2.0
Fc0C3Fv2V1Fv3V2LTS9,T,C3,C0,1.0,2.095
