Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
2899,0.0302,0.43382,0.004001,1.1725,-28.202,,0.040527,1.1117,1.0492,0.57941,0.09013,0.45666,0.20497,0.040728,903.21,0.31093,2.2602,0.04072,0.082275,,1.2825,0.036066,0.074234,0.24132,0.58803,0.4097,15.293,0.04618,3.0893,0.26421,0.080245,138.92,3.0929,2.0838,0.52766,1.0967,,0.57669,0.26133,0.020391,0.042677,0.10464,169.45,102.34,,0.85188,,0.003661,0.012149,1.4253,0.40496,0.32618,0.52553,0.1584,328.58,0.09715,0.058945,0.92789,,,3.1332,174.62,2.4465,1.2836,0
2900,0.13759,0.48525,0.059005,1.021,14.896,,0.13897,1.1739,1.4253,0.52914,0.14032,0.36287,0.16298,0.13295,908.93,0.39306,2.1951,0.13296,0.096126,24.26,1.4209,0.19958,0.066397,0.54916,0.49185,0.36533,22.995,0.063774,5.1169,0.34232,0.10647,81.503,5.8606,3.0425,0.19783,1.6628,1.3335,0.67725,0.19973,0.14179,0.077628,0.17714,128.28,83.463,1.7827,1.747,26.231,0.12812,0.13478,0.88948,0.25937,0.26491,0.64572,1.0787,14101,0.1023,0.24006,0.81555,0.35716,17.226,4.6712,61.202,5.3983,2.7634,0
2901,0.02033,0.94546,0.015744,1.1568,-20.172,-0.3114,0.006933,0.043008,1.1024,0.065149,0.037338,0.009921,0.027294,0.007911,2821.2,0.10899,1.0963,0.007981,0.00045,56.382,1.1101,0.062558,0.002184,0.000604,0.083307,0.00911,0.54638,0.2341,4.9539,0.61874,0.003867,104.41,3.084,0.033511,0.05878,2.1859,72.182,0.14308,0.018188,0.011113,0.2748,0.010178,87.501,46.608,0.053377,0.52107,43.231,-0.007129,-0.006316,0.84565,0.77784,0.22168,0.05998,1.01884,7172.2,0.108948,0.069674,0.99239,0.73079,6.3246,8.0396,108.31,3.6266,8.5705,0
2902,0.3586,0.20062,0.43628,3.4596,33.753,0.44142,0.30938,2.812,1.0434,0.84635,0.3097,1.1507,0.10019,0.50738,432.9,0.76095,4.9859,0.30738,0.1746,0.3117,0.99811,0.21091,0.13168,0.40535,0.44736,0.74004,0.3421,1.2618,4.2501,-0.062935,0.13677,57.994,8.6755,0.85882,0.090582,2.1498,,0.73638,0.047685,1.2431,0.035227,0.04876,50.727,54.133,11.62,2.1684,6.3003,0.089898,0.033553,4.5585,0.18744,0.12361,2.3963,2.2372,12521,0.047282,0.48664,0.96904,,678.57,6.2881,43.445,8.4114,4.0518,0
2903,4.90E-05,0.34754,0.64074,5.3026,147.88,,0.006506,1.0939,0.70775,0.66635,0.026519,0.13809,0.066108,0.000606,3300.2,0.10876,2.0444,0.006601,0.015317,15.828,0.60284,0.01885,1.50E-05,0.063663,0.047691,0.10426,1.4655,30.637,4.0621,0.63328,0.063529,147.99,1.3863,1.9208,0.007895,0.70808,5.4793,0.5456,0.007435,2.7082,0.12158,0.08447,376.43,143.89,0.70452,0.7259,18.076,-0.060507,-0.047302,1.0126,0.14288,0.44115,1.661,21.614,4557.2,0.010079,0.00857,0.9769,0.26255,8.777,2.0165,134.9,2.926,2.4167,0
2904,0.11899,0.25726,0.44519,6.7252,21.054,0.021584,0.11742,2.8375,1.4334,0.78748,0.12924,0.38473,0.11369,0.11772,596.25,0.99275,3.8948,0.11772,0.084216,15.173,1.1966,0.11789,0.042345,0.41423,0.438,0.77913,3.7477,0.79838,4.1225,0.056383,0.0881,55.495,6.3247,4.6999,0.12809,1.7556,8.4658,0.76014,0.060777,0.80827,0.044452,0.063952,89.389,56.838,1.672,1.599,18.947,0.056972,0.020022,2.544,0.23178,0.15144,1.7231,1.7802,8128.3,0.096286,0.16968,0.92718,0.016081,23.681,6.7449,45.078,7.6279,3.8417,0
2905,0.031581,0.61751,0.031236,1.1974,-10.044,,0.026843,0.44087,2.3542,0.37429,0.10703,0.094419,0.070236,0.025837,1924.5,0.15997,1.501,0.025823,0.017768,0.212,0.5693,0.10066,0.012477,0.25985,0.59364,0.1415,1.9106,0.05173,3.0942,0.15134,0.040892,51.215,7.2727,5.2695,0.16954,2.3179,0.2115,0.46572,0.015274,0.19593,0.054409,0.018369,41.756,47.665,0.0444,0.83232,7.7791,0.049192,0.023369,0.95414,0.34113,0.14699,0.74991,1.76,328.24,0.006094,0.094268,0.99993,0.43424,53.105,9.0712,40.151,7.1791,5.059,0
2906,-0.022768,0.081443,0.69723,6.8426,93.854,,-0.014727,13.652,2.5317,0.84986,-0.014081,-0.077938,0.006516,-0.014721,284.47,2.1553,13.321,-0.014726,-0.012293,13.478,0.94259,-0.006409,-0.014772,0.036546,0.7865,1.7556,-0.17393,1.3274,4.2956,-0.058169,-0.012465,19.921,18.864,11.652,0.016144,2.2755,,0.84292,0.010277,3.3515,0.11353,-0.001826,71.989,49.033,-0.80835,5.122,15.101,-0.078772,-0.03378,8.8495,0.071243,0.057568,2.8159,2.2115,8088.1,0.014954,0.027176,1.0085,,28.39,8.2949,11.344,28.203,2.5646,0
2907,0.097188,0.056755,0.35996,13.21,372.58,,0.098866,28.352,1.8379,0.99192,0.047755,3.3924,0.24519,0.058868,15.556,19.8177,22.475,0.048869,0.065095,36.48,0.93102,0.089591,0.37023,0.15224,0.33016,11.261,,0.41506,4.4416,-0.37818,0.35652,5.001,9.694,4.8977,0.098564,0.27463,,0.99345,0.15313,17.053,0.003982,0.04768,195.87,148.37,2.5194,25.24,67.983,0.058771,0.49778,10.824,0.074135,0.005731,1.9086,1.7699,19485,0.6409,0.06057,0.73026,,7.3047,1.2546,9.901,47.801,0.70798,0
2908,0.30256,0.0053,0.79339,65.427,82.589,-0.82052,0.35209,21.523,1.8296,0.941,0.45166,4.873,0.26732,0.55229,116.459,4.6133,26.342,0.55259,0.26113,,0.91299,0.40404,0.22787,1.008,-0.94141,1.499,2001.6821,48,2.8926,-0.050524,0.25823,11.049,9.3591,142.683,0.8078,1.5344,,0.955,0.33855,111.1802,0.006097,0.26429,35.223,9.8623,,4.8019,,0.88348,0.38796,59.548,0.095086,0.10012,13.045,23.02,189.45,0.062908,1.2316,0.45634,,,12.91,7.504,126.02,137,0
2909,0.39077,0.05197,-0.44526,0.66586,-67,,0.41838,1.069,0.13347,0.97024,0.32108,2.2024,0.37738,0.31228,55.79,6.6743,31.197,0.31028,0.2798,17.868,0.92693,0.39167,0.49742,1.3683,0.36392,1.9577,2.9204,-0.32571,2.0057,0.23833,0.2823,35.022,4.8512,5.1524,0.080752,0.11085,,0.98408,0.69948,0.071976,0.009327,0.5363,65.8,75.738,25.624,0.6715,16.947,0.058894,0.1002,0.66654,0.01809,0.2041,0.49468,0.65229,-747.63,0.89257,0.3141,0.66964,,23.279,5.6655,78.996,4.8116,0.22548,0
2910,0.16855,0.55174,0.25562,1.6921,-33.487,0.48783,0.23844,0.40911,1.0995,0.32019,0.25461,0.58462,0.10988,0.23174,1032.4,0.23091,1.5784,0.23674,0.13169,34.834,1.3073,0.2338,0.13309,0.36236,0.24096,0.21655,1.7017,0.24032,4.4218,0.35014,0.13399,114.44,3.6391,1.8035,0.24907,1.4561,1.4846,0.52,0.14958,0.019246,0.080803,0.13749,110.95,87.159,1.938,0.70184,37.826,0.12214,0.11084,0.65255,0.33202,0.32741,0.56055,1.0828,1781,0.15415,0.35932,0.83623,0.24724,12.872,4.7324,93.09,3.2172,2.3765,0
2911,0.2363,0.3424,0.39043,2.621,44.341,-0.32757,0.23197,1.8339,0.99249,0.65977,0.25477,1.974,0.15636,0.22896,209.5,1.4893,2.9165,0.25896,0.13977,1.0008,1.2233,0.24648,0.28355,0.5606,0.66736,1.4146,7.07,0.79341,6.3496,0.23706,0.15421,77.157,14.866,3.7083,0.18565,2.463,4.3157,0.9583,0.1003,0.72402,0.02039,0.19079,98.644,70.223,1.9011,1.4324,0.2962,0.26769,0.12556,1.062,0.14645,0.051406,1.5716,1.5582,36570,0.1452,0.20318,0.85842,0.21358,64.3,5.0049,27.394,12.827,3.5075,0
2912,0.33581,0.26398,-0.43945,0.61167,-75.965,0.14629,0.45766,1.7175,1.0522,0.62929,0.33987,0.79557,0.15899,0.35767,463.26,0.71844,2.7562,0.35767,0.14038,37.464,1.0214,0.34476,0.19734,0.67891,0.61467,0.61919,1.8494,-0.12519,4.4655,0.14395,0.14372,81.32,5.8627,0.33195,0.39978,1.282,,0.62509,0.11213,0.069496,0.050683,0.17171,95.977,42.293,1.5477,0.65885,32.389,0.24751,0.16612,0.7721,0.3251,0.26784,0.86945,0.95049,-3186.4,0.10096,0.59411,0.87734,,9.979,7.5884,72.049,4.5342,1.4403,0
2913,0.20212,0.25403,0.50683,3.3152,68.376,0.49799,0.29783,3.9234,1.3137,0.74901,0.65222,1.5779,0.34378,0.44943,102.73,2.4289,4.8016,0.35043,0.28143,47.79,1.2263,0.47175,0.29148,0.43893,0.77384,2.2669,61.181,1.4197,4.0373,0.089702,0.28809,57.805,7.1521,8.5109,0.36194,1.8851,8.506,0.71126,0.29387,0.91817,0.01881,0.21226,106.21,59.704,1.7425,2.7784,42.195,0.21139,0.21762,2.2397,0.17914,0.13353,2.8636,2.9715,2240.3,0.20398,0.2818,0.70195,0.026286,7.7,6.508,44.735,8.9213,3.9965,0
2914,0.075333,0.38038,0.39306,2.9334,11.197,,0.095358,1.9305,1.3485,0.61989,0.043366,0.17442,0.059107,0.045356,2898.7,0.10232,2.9427,0.045354,0.039902,87.86,1.3684,,0.028164,-0.19244,0.56253,0.1973,4.00E-05,0.65782,4.927,0.23773,0.036002,98.704,3.7416,3.9933,0.02554,1.5127,4.5938,0.64542,0.004573,0.083633,0.28475,0,116.04,28.319,0.10279,1.2968,150.91,-0.045028,-0.033809,1.5016,0.3402,0.25208,1.3311,1.3782,55328,0.23002,0.032521,0.72349,0.057753,2.0984,3.0983,88.891,4.9678,3.5236,0
2915,0.039601,0.65263,0.1538,1.4209,-19.707,,0.042038,0.43186,2.4647,0.36988,0.066475,0.19975,0.054223,0.049917,3193.1,0.1417,1.5709,0.042917,0.031045,31.432,1.51,0.054798,0.024277,0.12295,0.31325,0.18358,2.4246,0.69611,4.0247,0.10845,0.025189,43.651,6.6709,3.2826,0.057127,2.8991,31.817,0.32142,0.02651,0.059005,0.10473,0.02716,82.355,58.487,0.15684,0.94078,28.515,0.043103,0.02837,1.0348,0.64155,0.13975,1.4561,1.5887,3869.6,0.11781,0.18104,0.97639,0.066759,14.686,6.2089,44.861,6.1023,8.7159,0
2916,0.10676,0.19731,0.22997,3.9161,26.434,0.37081,0.10078,5.755,1.172,0.84307,0.11008,0.25965,0.13348,0.10628,365.77,0.71026,6.5784,0.10128,0.12321,36.656,1.2859,0.16148,0.1254,0.30719,0.74312,0.58082,1.2769,0.95774,5.013,0.036892,0.12382,34.583,5.3042,0.85259,0.1423,1.2554,85.805,0.77533,0.13809,0.03237,0.038303,0.12773,148.64,140.89,0.89108,1.7446,30.947,0.060099,0.063934,3.7567,0.16952,0.10634,1.615,1.8381,36145,0.1315,0.11193,0.87984,0.008621,11.845,2.4559,54.914,6.6294,2.2796,0
2917,0.00948,0.65321,0.30315,1.596,42.241,,0.004982,0.53255,2.8312,0.37529,0.023384,0.0118,0.018892,0.005985,7059.3,0.053992,1.5274,0.005489,0.001601,11.241,1.2536,,0.005046,-0.041836,0.20492,0.039271,0,0.59414,3.5858,0.17263,0.001074,70.365,10.219,2.9033,0.006071,3.9026,28.91,0.39752,0.007232,0.44512,50.5046,,40.386,48.424,0.026369,1.2577,14.53,-0.012538,-0.005909,1.1676,0.39901,0.099635,1.6368,1.5402,1388.4,0.22569,0.001083,0.78699,0.090723,38.527,8.2483,38.734,19.93,21.822,0
2918,-0.010692,1.695,-0.026553,0.89587,-125.08,-0.058548,-0.046687,-0.11123,2.293,-0.30544,-0.081431,-0.042902,0.040105,-0.046505,12737,0.12921,0.66158,-0.046581,-0.021064,41.335,1.007,0.041666,-0.020176,-0.17226,-0.61997,0.022982,0.59343,-0.12375,3.7093,0.74094,-0.036595,154.53,2.6491,1.2374,-0.05805,2.5617,2.4817,0.35912,-0.026737,0.034348,0.2867,0.010391,87.156,69.857,-0.27208,0.44972,21.537,-0.077001,-0.034626,0.98921,0.88432,0.43287,-0.77265,0.55445,-577.97,-0.010319,-1.0494,1.0034,0.30229,14.001,5.1627,127.66,2.8331,3.4253,0
2919,-0.19645,0.25781,0.66155,5.5718,75.636,-0.38372,-0.13748,3.8132,1.2089,0.81579,-0.13605,-1.3335,-0.085891,-0.13779,-531.81,-0.58497,5.7233,-0.13779,-0.13762,95.037,1.4721,-0.12384,-0.12229,-0.00138,-0.74839,-0.60595,-1.2244,3.5246,3.526,-0.083959,-0.12055,44.62,7.3265,2.3305,-0.12519,1.6231,,0.75463,-0.14321,2.8701,-0.04556,-0.13073,117.38,37.419,-0.37993,2.3937,91.211,-0.10226,-0.11312,4.8128,0.12535,0.14928,5.8318,4.8507,618.39,-0.12979,-0.25324,1.1747,,4.4715,9.2979,38.376,9.1746,18.2312,0
2920,0.078705,0.42516,0.10174,1.3312,52.615,0.06201,0.047132,1.2239,0.49775,0.57764,0.082749,0.32151,0.10412,0.080542,579.46,0.53798,2.3752,0.089115,0.082826,24.933,1.0719,0.14393,0.061404,0.24222,0.59587,0.51511,12.656,0.28811,5.0278,0.30005,0.085373,,5.1961,1.212,0.13409,0.72255,0.1705,0.76194,0.065856,0.046867,0.063799,0.083222,59.965,58.1122,2.3213,1.0111,28.051,0.056055,0.027415,0.64166,0.23473,0.18278,0.80801,1.0072,7001.1,0.092345,0.1767,0.99587,0.47499,13.914,6.5197,62.191,5.7632,1.7705,0
2921,0.067482,0.51193,0.44662,2.7286,42.289,0.19978,0.091313,0.56282,1.0077,0.4382,0.094213,0.24346,0.079129,0.098133,1963.3,0.29837,1.1008,0.095231,0.050065,30.35,1.6144,0.031469,0.035842,0.11175,0.47826,0.13471,0.58047,0.95801,5.2594,0.088477,0.045387,59.686,8.2235,0.20762,0.060653,1.1837,1.3499,0.74392,0.040073,0.94396,0.15381,0.066849,83.977,71.246,0.77361,2.7363,39.973,0.04403,0.033555,1.2381,0.27792,0.13416,0.6492,3.2697,17066,0.023746,0.16303,0.93082,1.6954,10.987,4.2584,34.552,19.12,4.4055,0
2922,0.002264,0.88487,0.27944,1.6155,0.12101,0.0301,0.049774,0.22084,3.0226,0.084187,0.048458,0.022557,0.011545,0.049368,3459.5,0.074751,1.2219,0.049366,0.016398,11.792,1.0264,0.052368,0.005885,0.070811,0.15382,0.005567,0.31301,1.3177,6.6431,0.27826,0.014695,78.355,4.2618,3.042904,0.067309,2.8404,0.87137,0.43634,0.023659,0.14276,0.23622,0.024274,93.755,60.34,0.068633,1.0564,19.212,0.015519,0.004767,1.2731,0.42787,0.28816,1.4239,1.613,516290,0.060792,0.15468,0.96076,1.5548,26.954,6.7051,71.399,5.6659,3.8707,0
2923,0.14674,0.26619,0.11172,1.6337,-17.084,,0.12009,2.6702,1.1718,0.61493,0.1828,0.57901,0.11007,0.18019,400,0.81246,3.1085,0.18019,0.10779,158.64,0.91403,0.17,0.19324,0.57058,0.63624,0.76363,1.2218,2.0261,4.2506,0.30767,0.11881,91.501,4.6007,2.8369,0.133,1.1125,1.6172,0.75501,0.15941,0.10667,0.054118,0.18106,173.95,36.568,0.69681,0.30707,211.35,0.15306,0.10866,1.011,0.24441,0.25345,2.6794,2.4034,3211.7,0.15475,0.23712,0.81685,0.18213,2.4109,9.6406,99.137,3.027,4.2251,0
2924,0.058773,0.68737,0.23173,1.3882,94.418,0.13728,0.07574,0.43705,1.0385,0.36985,0.074531,0.23537,0.18132,0.075716,1068.5,0.336,1.558,0.07571,0.029999,47.186,1.2361,0.078298,0.029191,0.13916,0.31951,0.21733,0.7057,0.56989,4.357,0.34745,0.033477,105.23,3.0473,0.038643,0.079467,1.5792,1.0217,0.40802,0.043671,0.50318,0.079014,0.056824,124.14,53.599,0.45724,0.69596,54.022,0.01667,0.031333,1.0886,0.3451,0.38409,1.2979,1.4167,6711.2,0.039233,0.1116,0.96304,0.48917,9.3813,6.3512,108.76,3.7748,9.393,0
2925,0.063173,0.23027,0.055811,1.9649,28.62,0.16663,0.044653,8.3147,1.0491,0.68361,0.095797,0.36066,0.063395,0.074656,140.4,0.51117,2.3945,0.084659,0.060814,39.756,1.4746,0.095502,0.049996,0.2595,0.62262,0.50827,0.4003,0.034263,4.3598,0.037374,0.052192,2.755,4.03,0.26295,0.088051,1.7841,,0.67865,0.050316,0.67078,0.052213,0.048866,98.325,47.52,0.99946,0.67484,39.55,-0.052361,-0.029491,1.8013,0.31795,0.24743,1.3612,1.058,1249.1,0.042229,0.1268,0.94019,,9.3709,7.1407,76.334,4.5639,3.3879,0
2926,0.12823,0.33667,0.22698,4.2586,158.43,0.31631,0.1407,1.4308,1.1667,0.65991,0.19501,0.7526,0.17611,0.14158,443.16,1.7028,2.5581,0.14651,0.11077,72.116,0.9934,0.17938,0.11739,0.59769,0.58801,0.76683,1.2682,0.93964,4.7608,0.48044,0.12384,128.99,2.8792,0.31737,0.18005,0.39535,1.1645,0.65574,0.10475,0.006547,0.037612,0.11436,138.81,89.898,0.53325,1.1926,84.717,0.07703,0.07806,0.67552,0.21126,0.32539,0.62369,1.5121,16639,0.1208,0.23911,0.88087,0.31089,5.5859,4.2256,111.07,3.8818,1.5627,0
2927,0.05219,0.13606,0.46854,3.6618,56.322,-0.16335,0.053675,6.1471,1.2276,0.84519,0.057864,0.27901,0.15361,0.053672,522.49,0.6331,7.2057,0.053672,0.089039,55.316,1.6863,0.055232,0.076123,-0.2642,-0.73031,0.67487,1.5514,1.2387,4.3606,0.082852,0.089136,54.499,6.7988,0.68321,0.069212,1.4382,0.007922,0.81051,0.097823,1.1795,0.048213,0.081486,108.39,78.788,0.21785,2.5095,48.964,-0.040202,-0.074898,2.1276,0.14778,0.15499,2.7622,2.9582,14238,0.091434,0.04224,0.90066,0.4721,7.8259,4.5672,52.975,8.661,2.1987,0
2928,-0.033966,0.43035,0.33818,1.392,-11.834,0.079266,-0.026284,0.069,1.0364,0.40506,-0.006601,-0.042045,0.002784,-0.027783,5497.4,0.06586,1.1912,-0.027787,-0.001109,39.85,1.2411,0.019387,-0.002119,0.002066,0.42768,0.065559,0.049612,1.0525,4.6513,0.28255,-0.003804,86.541,4.7219,0.035881,0.026144,2.9966,2.2947,0.56946,0.000479,0.1027,0.65959,0.001156,51.98,34.845,-0.11389,0.29564,45.719,0.077733,0.046556,1.0575,0.42,0.26283,1.0951,1.0509,2181.2,0.010618,0.068697,1.0117,0.33708,9.1749,11.631,88.824,4.5121,9.1285,0
2929,0.16969,0.17314,0.52806,3.6267,263.33,,0.26643,4.7276,0.2743,0.7227,0.22301,1.8951,0.8178,0.26668,304.22,1.1106,5.8894,0.26663,0.29976,22.855,1.8406,0.20669,0.20892,0.40258,0.58184,1.4089,34.201,1.5626,4.9126,-0.044224,0.28124,58.864,6.5894,6.6282,0.2073,0.71362,,0.94276,0.39094,2.6708,0.016003,0.29988,138.28,178.63,17.1922,4.07,29.692,0.13986,0.27246,5.404,0.051436,0.15822,2.5038,2.4093,23195,0.29466,0.38568,0.76143,,17.988,2.2026,54.046,6.3182,1.5324,0
2930,0.056006,0.68239,0.1441,1.3929,-96.665,,0.077727,0.70962,1.7363,0.69767,0.051455,0.066848,0.036286,0.047241,3810.9,0.10405,1.5007,0.047724,0.019113,161.5,0.7731,0.059524,0.016024,-0.14986,0.178,0.006152,2.4581,36.193,3.3379,0.25581,0.014316,128.41,2.2724,2.5341,0.067414,1.7336,,0.41185,0.01423,0.01265,0.29635,0.02975,283.24,119.23,0.06874,0.9552,106.82,0.009032,0.003192,1.5523,0.54786,0.47044,42.194,12.294,1490.6,0.048672,0.032439,0.96063,,3.1989,2.485,131.24,2.9273,47.697,0
2931,-0.15187,0.25293,0.47153,3.4388,147.57,0.50771,-0.15409,2.7688,1.129,0.72919,-0.1344,-0.74792,-0.884268,-0.15478,-309.48,-0.70589,4.7382,-0.15471,-0.1361,55.436,0.97839,0.12,-0.11698,0.79892,0.79101,-0.60733,0.36283,0.74255,4.4691,-0.030253,-0.10518,45.964,6.8964,0.09222,0.14493,1.2936,,0.79823,0.12689,1.0898,0.055967,0.12471,99.817,52.549,-0.17705,2.1754,57.567,-0.12842,-0.050853,3.6855,0.18487,0.16938,1.6699,1.6671,31115,0.11223,-0.14225,1.1747,,7.5149,6.3705,55.517,6.0372,1.5457,0
2932,0.010283,0.28497,0.53156,2.9305,-4.6233,,0.010021,2.8341,0.61144,0.75388,0.048568,0.063931,0.042256,0.01022,5352.04,0.42607,3.7497,0.010221,0.018685,62.808,1.5324,,0.018723,-0.015514,0.78655,0.38413,0.003,1.3844,2.7891,0.28249,0.064079,99.905,3.9506,3.0473,0.016239,1.4315,12.349,0.7582,0.00616,0.016001,0.18758,8.00E-05,140.89,83.618,0.038894,0.97542,65.245,-0.031826,-0.00208,1.9753,0.2536,0.23445,1.7531,1.7651,1771.7,0.39159,0.024683,0.79547,0.04709,4.1579,4.1096,94.194,5.3939,4.1382,0
2933,0.045905,0.24988,0.11816,1.3088,14.065,,0.074195,1.8271,1.4594,0.66502,0.096382,0.28495,0.077909,0.074895,517.56,0.59474,2.8026,0.070895,0.049952,11.601,1.0304,,0.052271,0.29888,0.050962,0.49373,,0.20288,3.7565,0.22613,0.1568,85.12,4.1644,4.6683,9.90E-05,1.5631,,0.63063,0.001854,0.42046,0.117,0,109.89,71.043,1.3892,1.7675,15.82,-0.000541,-0.005701,1.4103,0.31569,0.27636,1.2966,1.2508,647.58,0.10162,0.17854,0.83906,,32.33,4.3289,76.771,4.442,2.4945,0
2934,0.030114,0.36167,0.14743,1.8569,8.9791,0.016816,0.005999,1.5834,1.0304,0.51051,0.003342,0.032183,0.049569,0.005989,1614.2,0.20785,2.4607,0.005984,0.008445,31.648,1.135,0.01676,0.000796,0.11206,0.5409,0.11229,0.31472,0.52389,5.3166,0.06084,0.008858,54.996,6.8369,0.063046,0.016937,1.4477,1.1777,0.70851,0.025361,0.27318,0.17644,0.014974,76.375,47.455,0.101,1.7102,31.92,-0.008988,-0.01531,1.6189,0.27862,0.14996,0.76796,1.5421,16086,0.021096,0.00089,0.97425,0.16903,6.6522,8.1467,41.167,7.394,2.2274,0
2935,0.072787,0.60721,0.021468,1.0571,-44.382,-0.28563,0.073473,0.50958,2.5121,0.37411,0.066915,0.18012,0.049465,0.073773,2014.6,0.11979,1.4503,0.073873,0.029094,56.388,1.2676,,0.023419,-0.11924,-0.071647,0.10151,,0.19362,3.5321,0.75269,0.0303,115.2,3.2035,2.1326,0.049237,2.2941,,0.15555,0.007005,0.048227,0.86595,,111.75,41.774,0.16353,0.71681,68.348,-0.031173,-0.019156,1.2177,0.64661,0.3305,1.0477,1.0937,313.08,0.041919,0.13032,0.87192,,6.1174,8.6377,112.9,3.1414,6.5325,0
2936,-0.097834,0.84139,-0.14229,0.42499,-61.131,,-0.019846,0.29454,0.89011,0.1491,-0.022793,-0.040688,0.031992,-0.11945,-19645,-0.009786,1.2926,-0.11946,-0.0149,186.59,1.3151,-0.005718,-0.01588,-0.032217,0.063566,-0.00153,-1.8466,-0.84521,4.9775,0.51913,-0.048472,212.75,1.5025,0.5207,-0.010482,0.54907,21.489,0.20187,-0.017943,0.075828,0.67332,-0.00407,320.93,46.661,-0.12506,0.64279,170.27,-0.061245,-0.11899,0.72475,0.97552,0.6304,0.12482,0.29139,4532,-0.06914,0.12471,1.8606,0.058569,2.1722,8.9341,288.38,1.5946,0.6047,0
2937,0.42336,1.3262,-0.21454,0.63505,-319.81,-0.9699,-1.44808,-0.50725,0.59987,-0.59907,0.49538,0.75819,-0.4645,0.28009,3041,0.18283,0.87376,0.28009,0.37877,352.51,0.26805,0.16362,0.23727,0.95417,-0.21709,0.099045,22.191,-0.93864,3.6625,8.7643,0.57751,646.8,1.2491,1.9229,-0.24824,0.50792,1.47595,0.99102,-0.3989,0.10342,0.26335,0.37612,171.62,14.047,0.43045,0.19899,197.49,0.12196,0.38042,0.40285,0.39648,0.82575,-0.70508,0.70374,-373.24,-0.33652,-0.96119,1.4761,-0.55138,3.1254,10.944,234.54,1.56306,0.2431,1
2938,0.031294,0.56647,0.048549,1.1297,-50.884,0.54124,0.066505,0.69404,1.1542,0.40236,0.025535,0.092319,0.053641,0.021637,3672.6,0.100236,1.6791,0.026634,0.024553,29.861,1.1496,0.035917,0.010284,0.11613,0.4484,0.019578,2.3341,0.31198,5.5619,0.49763,0.028873,184.04,2.139,0.098015,0.058292,0.84481,0.56416,0.62106,0.13259,0.40497,0.36126,0.13217,148.27,103.51,0.31083,0.83832,22.051,0.0135,0.01049,0.82134,0.35035,0.48452,0.73756,1.1615,15051,0.12112,0.033853,0.87705,0.35042,14.226,3.5982,177.38,2.4249,1.4278,0
2939,0.063241,0.77794,-0.01266,0.52091,-61.512,0.16279,0.069939,0.1436,1.0372,0.19681,0.060307,0.039697,0.044461,0.062904,3020.1,0.11198,1.2604,0.069934,0.020383,,1.2121,0.077693,0.012632,0.11284,0.12927,0.12605,0.13471,-0.019585,2.9941,0.65299,0.02549,115.9,1.3427,0.13322,0.074016,2.1662,1.863,0.16024,0.025859,0.048808,0.12125,0.039103,17.987,29.612,,0.35439,,0.070851,0.011299,0.55057,0.79111,0.40536,0.73473,0.85164,-957.78,0.010452,0.10711,0.98021,1.2264,,7.909,109.47,3.2564,5.965,0
2940,0.028466,0.7767,0.15149,1.5816,-16.177,,0.024984,0.15789,1.8506,0.32798,0.071186,0.082112,0.089925,0.024986,2250.6,0.17493,1.2957,0.024989,0.019441,137.6,1.5676,0.06451,0.016419,0.109,0.10801,0.19542,2.4825,0.27652,3.5388,0.4101,0.014718,150.21,2.4793,2.5378,0.14776,1.8194,1.8673,0.35969,0.044822,0.044281,0.17922,0.066627,131.86,54.535,0.05483,0.45853,130.62,0.030034,0.028395,0.82572,0.58671,0.44718,0.85173,1.1721,247.72,0.070843,0.1643,0.95326,1.296,2.7282,6.6644,131.97,2.8958,6.5469,0
2941,0.22447,0.17521,0.38428,3.5146,51.627,0.33804,0.27487,6.3698,1.0995,0.82033,0.22956,1.1515,0.23424,0.22487,301.06,0.92413,5.7272,0.22887,0.36615,34.787,1.3612,0.20969,0.19018,0.48615,0.78596,0.05219,1.9789,0.4032,4.5717,0.004805,0.23631,63.384,5.2235,0.49754,0.22288,2.0335,,0.62439,0.29104,0.48859,0.041556,0.10193,81.934,59.027,1.0482,1.3982,44.73,0.20091,0.073097,2.2023,0.10012,0.1904,1.4194,1.4606,14030,0.21124,0.21202,0.78707,,19.71,6.2863,54.818,6.6815,3.9999,0
2942,0.1394,0.2238,0.39065,11.683,603.66,0.43067,0.21809,3.5788,1.1992,0.60481,0.22041,1.6706,0.29629,0.22289,324.82,0.9112,3.2529,0.22039,0.23194,89.071,0.48035,0.20458,0.1014,0.50307,0.66495,1.0855,1.9758,2.1507,4.4512,0.48633,0.46898,278.76,1.3971,1.1172,0.22325,0.43451,3.5817,0.8218,0.17869,0.16256,0.048382,0.16002,387.09,362.23,0.44409,0.91959,261.82,0.12849,0.18329,1.7168,0.0915,0.6381,1.5284,3.5725,15230,0.16144,0.219,0.85354,0.00104,4.4603,1.2152,140.287,2.9715,1.6689,0
