Company,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,LABEL
1788,0.3397,0.65029,0.22773,2.6277,18.703,1.725,0.35315,0.53033,1.1922,0.34597,0.35437,0.93412,0.16599,0.35315,516.9,0.70613,1.5376,0.35263,0.14751,51.678,1.5947,0.39548,0.11604,0.57606,0.34502,0.59447,300.79,0.38667,4.9647,0.12697,0.15318,104.45,3.4922,3.0885,0.37748,1.4282,4.2306,0.57461,0.17332,0.1511,0.048122,0.16744,112.08,58.468,0.84192,1.3488,66.204,0.35965,0.15073,1.134,0.28683,0.286,1.159,1.3671,18258,0.16553,0.94214,0.83302,0.32652,7.0596,6.2409,87.387,4.1719,3.9683,0
1789,0.10039,0.56795,0.26526,1.5763,-41.655,0.10046,0.12859,0.70715,1.0617,0.40261,0.12859,0.26142,0.13845,0.12859,1383,0.26446,1.7607,0.12879,0.10408,130.8,0.96345,0.20102,0.096606,0.47307,0.40104,0.25758,1.7602,0.96648,5.5777,0.29946,0.10407,133.95,2.7271,0.26173,0.20143,1.7,,0.40411,0.13057,0.40215,0.094507,0.12909,134.38,1.9127,0.32339,0.61249,146.03,0.18397,0.092885,1.3019,0.55978,0.36669,1.7535,1.7097,129710,0.13401,0.29051,0.86564,,2.815,176.72,112.63,3.2323,7.8878,0
1790,0.10611,0.67207,0.46657,2.4032,-77.479,-0.15838,0.10517,0.48125,1.5285,0.32472,0.13578,0.3458,0.80435,0.10538,1792.3,0.48782,1.4847,0.10486,0.076344,58.925,0.7556,,0.07581,0.089204,-0.032027,0.32141,,1.2383,2.9095,0.44006,0.17295,,,,0.001037,1.2364,,0.32351,0.000691,0.88344,0.077794,,177.76,122.14,0.4675,1.3795,,-0.73165,-0.73347,1.2896,0.3949,,1.985,1.9788,366.42,,0.3283,0.024859,,6.1863,2.9972,97.126,3.7604,4.2881,0
1791,0.048685,0.31066,0.25187,1.9275,44.121,0.39721,0.064254,2.2781,0.63847,0.69494,0.096551,0.28162,0.09725,0.064302,1070.7,0.34262,3.2189,0.064714,0.10218,0.63881,0.71526,0.061029,0.10062,0.19285,0.51989,0.29129,1.3338,0.55407,4.8421,0.44791,0.10249,74.167,4.9254,0.40452,0.060885,0.64006,0.34526,0.83104,0.084362,0.25354,0.089469,0.13293,193.28,178.07,33.923,1.8853,0.7155,0.018569,0.029623,1.669,0.16629,0.20303,1.1971,1.4689,21581,0.090421,0.064001,1.0138,0.20927,571.38,2.051,68.791,5.2949,1.042,0
1792,-0.35951,0.15923,0.29599,2.3726,-41.456,0.014967,-0.35515,4.233,0.84062,0.71119,-0.34975,-0.78008,-0.17376,-0.34749,-593.78,-0.6147,6.2627,-0.34705,-0.22883,124.33,1.0128,-0.35162,-0.22135,-0.28818,0.20763,-0.58963,-0.94472,0.63862,3.1416,0.25133,-0.21926,268.91,1.4024,1.5966,-0.91624,2.8809,4.7727,0.80361,-0.31674,0.12325,-0.053521,-0.38218,146.9,25.856,-0.77213,0.66441,107.32,-0.40035,-0.60607,2.5657,0.20069,0.72397,1.501,1.5052,331.22,-0.30096,-0.70617,1.1948,0.029203,2.9359,14.117,312.05,1.1734,6.6567,0
1793,-0.13724,0.66921,0.053949,1.2313,2.6511,-0.58714,-0.13573,0.48472,0.88559,0.32647,-0.13573,-0.22975,-0.086646,-0.13708,-2664.8,-0.139,1.4967,-0.13533,-0.15007,15.964,1.3388,-0.13136,-0.16484,-0.6595,0.2986,-0.13691,-1.1128,0.068441,4.173,0.29187,-0.1428,123.04,2.9702,-0.24211,-0.22683,0.83552,,0.3272,-0.23331,0.45072,-0.39143,-0.1033,61.653,45.986,-4.028,1.047,4.405,-0.19298,-0.1907,1.0282,0.61433,0.33656,0.73717,0.73618,1.1362,-0.23976,-0.44291,1.065,,22.835,7.932,186.95,1.9419,0.66967,0
1794,-0.030989,0.19856,0.23265,2.7533,-2.6126,,-0.033788,4.0362,1.9216,0.80093,-0.0233,-0.16476,-0.010723,-0.033504,-4284.1,-0.083387,5.0484,-0.034221,-0.028702,101.63,0.89512,-0.020816,-0.024493,0.026621,0.49614,-0.10829,2266.5,0.33275,3.9947,0.10944,-0.032806,103.73,3.5145,3.583,-0.018899,1.9277,,0.80049,-0.013737,0.50843,-0.92503,-0.00867,121.77,21.25,-0.080792,0.70217,91.91,-0.031471,-0.016313,1.8136,0.15019,0.28432,1.3396,1.3424,2341.8,-0.012815,-0.035401,1.0002,,3.5956,17.158,116.45,3.1344,5.9722,0
1795,0.051171,0.28072,0.2409,1.8388,5.7869,,0.052622,2.5678,2.029,0.71928,0.064019,0.21541,0.068977,0.052594,523.41,0.69735,3.5622,0.05262,0.031293,25.471,1.1546,0.056908,0.024032,0.11419,-0.10689,0.69261,3.0986,0.44785,3.636,0.17248,0.035604,33.611,10.883,4.3617,0.090651,2.0407,9.8074,0.79722,0.045893,0.11829,0.041103,0.027721,60.232,36.193,0.38167,1.1689,26.644,-0.002006,-0.000927,1.4288,0.18345,0.092084,1.4107,1.4201,1115.1,0.045579,0.06004,0.96605,0.030259,14.311,10.096,30.795,11.856,3.2136,0
1796,-0.19797,2.0569,-1.3878,0.44589,-439.8,-2.0361,-0.19209,-0.54173,0.92284,-1.2032,0.096408,-0.13896,-0.13739,-0.19209,-2603,-0.14154,0.47489,-0.19325,-0.17834,97.626,0.88221,0.095213,-0.18275,-0.45878,-2.4253,-0.16225,0.75641,,2.4399,2.6207,-0.00256,1065.4,0.42513,1.122,0.092992,0.99746,,-1.2728,0.16618,0.022862,7.3209,0.37415,115.08,17.367,-0.59235,0.076517,106.55,0.094899,0.37388,0.24267,2.1107,2.6263,,,-160.14,0.145,0.30916,0.85535,,3.7409,21.016,881.36,0.42204,,0
1797,0.002365,0.20693,0.50839,6.0833,26.892,,0.003658,3.8553,1.1745,0.79454,0.009978,0.029171,0.051185,0.003692,1154.7,0.31531,4.8297,0.003795,0.003839,168.29,1.0139,0.005821,0.002197,0.022045,0.80143,0.3152,0.28311,1.2593,5.1905,0.15517,0.004141,35.577,10.247,4.6642,0.029098,0.82898,,0.79404,0.033506,0.000935,0.097233,0.010932,294.88,112.29,0.007645,1.5846,173.19,-0.019999,-0.019221,3.2061,0.1334,0.097561,2.2101,2.2361,71286,0.074392,0.002948,0.92811,,2.1598,3.2457,31.962,11.423,3.9129,0
1798,0.30561,0.27767,0.54998,3.0505,38.21,0.53279,0.58578,2.5723,1.2288,0.72095,0.55863,1.8668,0.16291,0.57517,250.02,1.4644,3.5965,0.57517,0.11831,24.41,1.2809,0.53685,0.052941,0.91905,0.72663,1.1365,2.3945,8.9487,4.2926,-0.033031,0.11838,12.153,30.034,1.8077,0.5422,2.0779,,0.72066,0.14731,1.5329,0.020089,0.14024,55.443,32.57,0.88701,2.2115,27.739,0.48597,0.11024,2.95,0.27041,0.033637,9.6478,9.6483,11016,0.1553,0.42468,0.84501,,14.95,11.209,11.292,32.647,20.73,0
1799,0.20649,0.30115,0.4181,2.3951,91.557,,0.20645,2.3347,1.6409,0.6979,0.22056,0.78147,0.13739,0.2064,551.85,0.65844,3.3309,0.20559,0.1306,13.75,1.1473,0.21739,0.10369,0.63893,0.70323,0.63056,27.34,1.4596,4.2884,0.040821,0.13039,75.413,4.8423,4.2147,0.22305,1.6583,,0.69775,0.12467,0.82315,0.077557,0.1302,185.11,175.71,2.7884,2.0926,14.891,0.21001,0.11675,2.3808,0.27242,0.20651,2.4055,2.4103,7685.5,0.12467,0.29088,0.86819,,26.545,2.0725,65.596,5.5592,5.547,0
1800,-0.003895,0.64234,0.063386,1.2735,-68.518,-0.001634,-0.006378,0.54072,1.1189,0.34142,-0.006378,-0.01164,-0.001462,-0.006378,-466770,-0.000782,1.5565,-0.005993,-0.006049,97.922,0.93865,0.08658,-0.001567,-0.008673,0.081966,-0.036184,0.92635,0.093714,3.6319,0.58165,-0.00762,187.78,1.9409,1.1634,0.089009,0.94312,1.0008,0.46491,0.082447,0.046401,-0.61051,0.046377,184.58,90.861,-0.019449,0.60057,102.56,0.056909,0.043005,0.6188,0.34337,0.51598,0.6326,0.7255,306.55,0.09738,-0.010007,0.99281,0.20631,3.7245,4.0223,172.72,2.116,2.5842,0
1801,0.1006,0.53059,-0.025881,0.93384,-23.528,,0.12534,0.88707,1.5765,0.46941,0.12907,0.35757,0.098302,0.12527,1296,0.28185,1.8837,0.12534,0.083127,19.923,1.1269,0.13608,0.082085,0.24724,0.14875,0.27873,5.295,-0.036216,4.1917,0.40922,0.08837,108.05,3.3776,1.63,0.13848,1.5789,15.354,0.48752,0.12044,0.10705,0.084878,0.11378,63.67,47.623,1.269,0.79302,21.24,0.042251,0.023556,0.54324,0.47561,0.29599,0.72452,0.94451,-399.68,0.12072,0.22752,0.91538,0.28234,18.32,7.659,96.326,3.7906,2.4706,0
1802,0.15648,0.1043,0.58575,6.7003,59.981,0.42679,0.19619,8.6466,1.1066,0.89334,0.19634,1.9119,0.15191,0.19617,132.42,2.7621,9.623,0.19634,0.11302,91.651,1.1952,0.1991,0.085476,0.52804,0.89334,2.5495,1.1038,2.0022,4.3074,-0.00283,0.11389,30.916,11.768,1.9995,0.19159,2.0519,,0.8942,0.10523,1.5655,0.012143,0.11143,131.14,41.122,0.29018,3.8084,99.946,0.19609,0.075389,5.8762,0.10383,0.085422,2.6266,2.8666,12984,0.09156,0.17903,0.88383,,3.9797,8.8584,28.965,12.601,7.3152,0
1803,0.079916,0.64281,0.15862,1.2525,6.9879,-0.072945,0.083631,0.5568,1.1038,0.35742,0.092372,0.18075,0.11431,0.083529,1736.9,0.21035,1.5539,0.083529,0.094626,33.531,1.1768,0.09213,0.07531,-0.018539,0.26647,0.21368,1.0557,0.65874,3.9832,0.20539,0.094207,159.61,2.289,0.18092,0.097431,1.7509,35.888,0.37035,0.096193,0.11146,0.13403,0.096193,155.21,117.37,0.90736,1.046,36.771,0.034063,0.021018,1.183,0.62822,0.43592,1.6768,1.6432,1820.6,0.096346,0.2023,0.90628,0.024683,10.902,3.1348,145.57,2.5109,5.974,0
1804,0.27634,0.15951,0.49429,4.7642,49.349,,0.28485,5.2619,1.6051,0.84069,0.33362,1.9329,0.22994,0.28557,193.96,1.8724,6.2801,0.28474,0.20103,74.07,1.1916,,0.1645,0.65324,0.6358,1.8818,,1.4185,4.174,-0.10021,0.32377,90.647,4.0335,3.6867,2.00E-06,1.6267,,0.84033,0,1.2077,0.19531,,87.262,22.08,0.67685,1.7358,125.14,0,0,4.2977,0.14283,0.24883,2.3998,2.3867,7193.5,0.31854,0.32062,0.68781,,4.9272,16.531,71.389,5.1136,4.4189,0
1805,0.036483,0.24759,0.11098,2.1389,11.716,0.082275,0.050549,2.6602,1.0135,0.69534,0.050042,0.19108,0.084134,0.050377,1994,0.18325,4.0389,0.050712,0.047326,53.378,1.9378,0.059678,0.037345,0.10678,0.69704,0.16624,0.29251,0.14429,4.9495,0.10409,0.047278,44.163,8.2648,0.21921,0.060082,1.4171,1.385,0.78113,0.040221,0.07507,0.14623,0.046257,83.293,28.573,0.23846,1.2105,55.862,-0.008069,-0.006878,0.92902,0.18832,0.12097,0.94218,1.1172,9954.8,0.027542,0.04863,0.97384,0.17511,6.8436,12.775,44.868,8.1285,2.0021,0
1806,0.03802,0.15503,0.19279,2.1394,29.061,0.12154,0.044482,4.8987,1.1409,0.78075,0.054438,0.22709,0.093078,0.044565,927.44,0.39356,6.4564,0.044508,0.044424,24.454,1.0313,0.03838,0.035386,0.14848,0.78508,0.35739,0.62047,0.29621,4.2265,0.1412,0.044517,57.082,6.3943,0.29475,0.03874,1.2198,,0.78075,0.0316,0.33026,0.080876,0.041773,94.068,70.139,0.51586,1.5445,26.579,0.003495,0.001738,2.2988,0.13529,0.1564,1.216,1.1996,3072.7,0.031547,0.044775,0.96909,,14.926,5.2034,54.677,6.6787,1.8833,0
1807,0.10591,0.44452,0.033973,1.0581,-15.755,-0.11802,0.1003,1.3043,1.5131,0.56703,0.11918,0.31156,0.10484,0.10001,1542.6,0.23702,2.2499,0.10016,0.054952,19.118,1.6416,,0.055792,0.088365,0.2311,0.22804,,0.068758,5.1951,0.17894,0.12136,61.648,5.9095,5.3464,0.022258,1.5668,3.888,0.65867,0.012634,0.049317,0.39977,,66.143,47.623,1.22,0.86346,38.815,-0.034782,-0.022018,0.84954,0.29892,0.169,0.87935,0.82361,3545.8,0.4158,0.16818,0.58851,0.19781,19.11,7.659,32.697,11.163,2.4494,0
1808,0.33008,0.21483,0.55909,5.3722,131.74,,0.40278,3.7211,1.7905,0.78935,0.40377,2.3937,0.20937,0.40129,162.77,2.3236,4.6695,0.40278,0.1909,41.309,1.4188,0.3911,0.19143,0.88141,0.78424,2.1132,6424.4,1.691,3.0951,-0.16784,0.19729,24.941,14.586,11.217,0.38233,1.7976,,0.78967,0.19335,3.7007,0.01311,0.19821,60.492,20.589,1.761,4.6683,45.975,0.37408,0.17644,3.2211,0.15923,0.068085,2.6886,2.6841,651.31,0.19044,0.40945,0.80932,,8.8398,17.947,19.724,18.472,5.1948,0
1809,0.030005,0.70794,-0.32169,0.51914,-101.65,,0.0384,0.4104,1.7824,0.29143,0.10148,0.10081,0.085726,0.0384,2442.5,0.14868,1.4123,0.038421,0.02626,36.93,1.3438,0.090948,0.020259,-0.010575,0.27486,0.12901,1.527,-0.48189,4.4084,0.41478,0.037174,159.11,2.3003,2.4947,-0.32166,1.6832,,0.29149,-0.16883,0.11182,0.16406,0.032182,59.699,25.083,0.2086,0.34964,37.819,-0.31736,-0.095136,0.53124,0.68399,0.43687,0.4995,0.37621,-7115.3,-0.15947,0.092014,0.9688,,9.8931,14.552,169.13,2.1557,2.2799,0
1810,0.011143,0.87428,0.046496,1.1167,-4.8226,0.008224,0.011929,0.14379,0.82224,0.12067,0.046025,0.018661,0.017777,0.011929,7526.4,0.048496,1.1422,0.012014,0.0045,14.453,0.51602,-0.006499,0.00467,0.025817,-0.042878,0.0337,-0.077602,0.10256,4.7094,1.0318,0.012502,100.23,3.768,0.87466,-0.004871,0.79267,0.19622,0.98674,-0.003014,0.41354,-0.33821,-0.007832,28.343,10.385,0.11692,0.98498,14.675,-0.00621,-0.008943,0.20689,0.014002,0.27333,0.13796,1.1038,3131.8,-0.00141,0.13497,1.0304,5.4505,25.225,35.385,102.56,3.5581,0.8321,1
1811,-0.10008,0.27523,-0.0467,0.69595,-225.33,-0.25498,-0.09679,2.6194,0.20618,0.72531,-0.095983,-0.6404,-0.26812,-0.097013,-681.16,-0.53287,3.6333,-0.098018,-0.38547,,0.95965,,-0.39955,-0.41099,0.013928,-0.52377,,-0.063924,3.7892,0.68404,-0.82259,519.98,0.75977,2.3029,0.050901,0.22693,,0.72528,0.23642,0.47978,0,,99.826,96.404,,0.81184,,0,0,0.61412,0.27419,1.3162,0.84566,0.89714,-289.95,0.13285,-0.18772,0.91894,,,3.7844,440.41,0.82877,0.21966,0
1812,0.1493,0.26558,0.64156,6.128,278.31,,0.18542,2.763,0.68536,0.73265,0.18438,1.2267,0.41229,0.18539,339.69,1.0745,3.7603,0.18497,0.38276,66.001,1.1262,0.18246,0.30639,0.48384,0.76193,0.94005,43.858,2.635,4.1627,-0.11313,0.38603,53.227,6.8571,2.5449,0.28086,0.68575,,0.73184,0.2945,2.4816,0.039706,0.29316,184.3,113.48,1.6765,5.2206,52.68,0.15982,0.2544,2.7235,0.11813,0.14605,3.5833,3.643,9364.9,0.2945,0.20579,0.71395,,5.5266,3.2164,36.391,10.053,2.9118,0
1813,0.027438,0.80482,-0.10795,0.72303,-21.933,0.039327,0.033927,0.24186,3.3471,0.19518,0.038364,0.043688,0.035931,0.033927,3929.9,0.092678,1.2419,0.033927,0.01035,7.0898,0.9286,0.06557,0.009505,0.10303,0.19618,0.093748,2.5473,0,3.0953,0.2272,0.013344,84.524,4.3181,4.2126,0.081216,3.3529,28.312,0.185,0.023527,0.28408,0.22273,0.022237,68.025,65.097,0.76323,0.7537,6.9663,0.031839,0.010631,0.65324,0.81807,0.23174,0.33307,0.97008,-177.13,0.023082,0.14057,0.98754,1.6019,51.483,5.6114,83.027,4.3911,19.679,0
1814,-0.025287,0.71357,0.20383,1.3843,31.749,,-0.026006,0.40165,2.0224,0.28788,0.00443,-0.037346,0.013481,-0.026111,9947.3,0.037006,1.4017,-0.026041,-0.011896,7.7578,1.8066,-0.001915,-0.012981,0.028452,0.033129,0.051028,0,2.1472,4.3569,0.32819,-0.009244,148.81,2.4528,2.399,0.023241,1.8533,1.5175,0.5377,0.014882,0.048271,0.52199,-0.002208,131.97,121.83,-0.40752,1.1057,7.565,-0.041838,-0.020881,1.1024,0.45464,0.40842,1.8032,2.7958,4892,0.051302,-0.097147,1.0152,1.3511,47.05,2.9961,141.93,2.5748,9.7824,0
1815,0.092999,0.90588,0.029562,1.0327,132.94,,0.090027,0.11994,0.3381,0.10699,0.13899,0.18429,0.22491,0.090091,1962.2,0.1858,1.1044,0.090027,0.14881,5.1133,1.2903,0.12443,0.11862,0.2388,0.028749,0.19393,2.7771,0.10872,5.4252,0.79528,0.14885,175.32,2.1228,1.1363,0.10207,0.29161,9.0589,0.21914,0.1819,0.004349,0.18103,0.18603,144.49,141.59,8.9226,1.0911,6.38,0.10697,0.062062,0.89705,0.7709,0.47776,0.52548,1.0102,28779,0.20441,1.2469,0.84468,1.0043,74.034,2.5678,136.8,2.6672,0.36729,0
1816,0.020589,0.49394,0.285,1.9626,-17.157,0.066056,0.021303,1.0173,1.7685,0.5039,0.025088,0.08051,0.068323,0.021218,1801.8,0.20315,2.0244,0.021332,0.011324,57.465,1.1334,,0.010969,0.044733,0.33767,0.1962,,0.67113,3.7736,0.27134,0.023288,86.254,4.2313,2.7472,0.017958,1.7636,2.5806,0.57795,0.009521,0.00262,1.6519,,123.76,69.165,0.063927,0.85109,59.286,-0.010113,-0.005376,1.515,0.39793,0.2364,1.3218,1.5778,1722.5,0.16432,0.037576,0.85978,0.27993,6.3529,5.2772,75.352,4.8425,4.4703,0
1817,0.039711,0.56299,0.17932,1.306,-5.4418,,0.047699,0.7713,0.73211,0.43544,0.066331,0.11184,0.051642,0.047722,4048.9,0.090147,1.7762,0.047663,0.036834,81.418,1.0022,0.032295,0.036181,0.14859,0.37328,0.082431,3.2322,0.86369,4.2492,0.71954,0.076126,365.42,1.029,1.3963,0.03127,0.73535,8.6978,0.452,0.04438,0.057294,0.2994,0.075811,157.3,70.647,0.14926,0.94235,81.368,0.015798,0.029989,1.3126,0.50707,0.97639,1.421,1.4986,3354.5,0.049677,0.093481,0.95065,0.15569,4.479,5.1634,325.74,1.1157,2.8969,0
1818,0.080983,0.45606,0.18086,1.4078,6.0769,0.26042,0.10775,1.173,1.0495,0.52621,0.10775,0.21131,0.068179,0.10781,1161.1,0.31435,2.1927,0.10781,0.045329,18.203,1.4403,0.10213,0.042239,0.35789,0.52627,0.26988,0.52268,0.49243,3.8602,0.18768,0.045654,112.35,3.247,0.19418,0.1022,2.4592,26.924,0.53683,0.040972,0.63592,0.10314,0.044487,77.456,59.741,0.97176,1.1196,19.64,0.031508,0.01208,1.3678,0.45999,0.30761,1.39,1.5706,1317.3,0.041156,0.14877,0.95563,0.032891,20.07,6.1248,108.09,3.3783,6.3783,0
1819,0.024484,0.62907,0.079186,1.182,-46.447,,0.030912,0.58655,2.8286,0.37105,0.071819,0.052429,0.043301,0.030891,2722.5,0.13423,1.59,0.030891,0.012513,61.76,1.0166,0.062905,0.009975,0.048371,0.021616,0.13445,1.8272,0.17125,3.8058,0.23513,0.012826,95.61,3.8202,3.8304,0.080111,2.8309,11.732,0.40019,0.030259,0.020682,0.18368,0.021002,85.966,29.027,0.052731,0.36928,65.74,-0.013178,-0.006462,1.093,0.57776,0.2616,1.1122,1.1915,454.18,0.031037,0.064664,0.98657,0.061801,5.9128,12.512,93.059,3.9271,6.3019,0
1820,0.10599,0.65281,0.071408,1.3995,27.7,0.24415,0.10412,0.46973,1.1151,0.32055,0.12346,0.38684,0.15078,0.10429,1482.8,0.24569,1.5303,0.10424,0.10467,21.837,1.4385,0.11139,0.098722,0.31155,0.3219,0.19975,1.126,0.086826,5.3137,0.61314,0.10747,185.6,1.9718,0.21909,0.11061,1.048,1.2825,0.5514,0.12578,0.29024,0.10703,0.11181,144.49,119.04,1.4736,1.1831,23.982,0.065319,0.069175,0.64769,0.34244,0.50788,0.53266,1.0564,8460.3,0.099748,0.3402,0.89522,0.90835,16.715,3.0662,157.55,2.3157,1.9134,0
1821,0.050724,0.24135,0.61114,3.7011,65.082,,0.11928,3.1547,2.1027,0.75972,0.14005,0.72829,0.11721,0.11908,552.93,0.65768,4.1618,0.1191,0.069107,25.787,0.99906,0.13971,0.040129,0.31359,0.46657,0.53755,0.42314,3.3748,3.8852,0.069795,0.061137,40.215,9.0513,5.9503,0.13493,2.1048,,0.7589,0.074021,0.009645,0.047693,0.080861,131.04,100.84,0.54176,2.7191,28.151,0.11566,0.057694,3.5149,0.24395,0.11018,4.2226,4.201,4514.4,0.073677,0.060972,0.92676,,14.154,3.6252,36.434,10.049,9.9346,0
1822,-0.13238,1.1292,-0.32827,0.69571,-33.035,-0.070416,-0.15083,-0.13204,0.98362,-0.15023,-0.15702,-0.19005,-0.03266,-0.14807,-5644.4,-0.064406,0.88814,-0.15083,-0.042949,10.887,,-0.15772,-0.042649,0.20699,-0.13317,-0.059193,-4.0757,-11.628,3.9698,0.14406,-0.029698,54.628,6.9271,1.4985,-0.15735,5.8264,4.5822,-0.050895,-0.025423,0.008127,-0.98019,-0.02182,19.031,6.2156,-1.7506,0.23112,11.096,-0.31822,-0.067806,0.5846,1.031,0.14565,-11.167,-10.724,-2204,0.11965,0.61004,0.89136,-0.92868,33.464,57.236,47.412,7.6972,71.075,1
1823,-0.044899,1.3814,0.56999,2.3225,1032.2,-0.14557,-0.052157,-0.27609,0.25994,-0.37427,0.056863,-0.34265,-0.14912,-0.052374,-15727,-0.021268,0.74873,-0.051707,-0.18954,48.188,0.76693,0.060885,-0.19242,-0.043011,-0.37969,-0.023569,-1.2694,75.658,2.9675,0.79528,-0.020993,0,0,,0.067519,0.24937,2.5378,-0.12335,0.25615,0.15247,1.0247,0.14958,402.96,374.56,-1.1665,1.8893,,0.073372,0.1308,0.95964,0.38013,0,48.308,76.658,496.74,0.24919,0.48412,1.1668,2.1225,7.5705,0.93494,29.728,12.263,37.617,1
1824,-0.24085,4.1464,-3.7241,0.11888,-548.84,-2.7832,-0.24513,-0.70949,0.90134,-3.884,-0.17173,-0.1214,-0.16955,-0.24745,-3947.3,-0.092184,0.23354,-0.25214,-0.2865,14.845,0.9687,-0.17813,-0.31373,-0.067969,-5.4621,-0.087222,,-3.9903,2.695,5.5475,-0.25955,1138.2,0.33049,-0.092082,-0.20069,0.92088,,-2.9104,-0.24884,0.097331,-2.0209,-0.27034,223.69,245.09,-5.1918,0.04919,15.045,-0.22286,-0.28697,0.11369,4.0116,0.35826,-2.7668,-2.3422,-390.74,-0.25089,0.31082,1.3247,,24.6,1.4727,1054.7,0.35423,1.4962,1
1825,0.11528,0.34096,0.27267,1.8003,23.137,0.25923,0.14548,1.7027,1.0752,0.59808,0.14735,0.50579,0.14317,0.14548,523.17,0.70057,2.9342,0.14528,0.092576,32.309,1.2707,0.13821,0.088728,0.28537,0.59844,0.58241,1.0079,0.7777,4.6992,0.082308,0.092489,71.128,5.1418,0.50789,0.13805,1.7487,,0.59844,0.096159,0.53987,0.047408,0.095496,113.72,83.056,0.96092,1.2888,35.359,0.077128,0.048004,1.8492,0.34499,0.19448,1.6642,1.6298,13298,0.095759,0.18569,0.90768,,11.274,4.4017,64.155,5.6894,5.0575,0
1826,-0.038628,0.3387,0.50066,2.4756,-58.66,-0.027606,-0.045528,1.944,1.6951,0.659,-0.012801,-0.14718,-0.027159,-0.046468,-3516.3,-0.10428,2.9564,-0.046309,-0.043452,233.31,0.78577,-0.010238,-0.043426,0.096015,0.54915,-0.084805,-1.7385,3.8837,4.0235,0.25391,-0.019075,90.39,4.0381,3.7385,-0.014274,1.6976,,0.65783,-0.008555,0.081916,1.3785,-0.007222,291.64,54.127,-0.048026,0.50531,190.65,-0.038503,-0.024426,2.4847,0.34011,0.248,4.9096,4.8749,5847.1,-0.004522,-0.058245,1.0406,,1.512,6.7403,92.863,3.9368,10.39,0
1827,0.16695,0.36583,0.3265,1.9437,32.403,0.39351,0.20834,1.5561,1.0752,0.54883,0.20969,0.50282,0.075587,0.20822,420.51,0.86048,2.7335,0.20795,0.063861,10.373,1.2565,0.20917,0.063955,0.37623,0.5439,0.75113,0.23559,0.86602,4.7809,0.066487,0.065552,52.491,6.9799,0.50651,0.20917,2.5302,7.7664,0.67594,0.065087,0.59841,0.040281,0.064798,57.22,44.21,2.2963,1.7544,10.856,0.19304,0.048221,1.807,0.33717,0.14408,1.7157,1.867,19714,0.076093,0.32051,0.92391,0.13295,35.186,8.2561,47.12,7.7528,6.8768,0
1828,0.072678,0.33289,0.63834,2.9232,53.866,,0.083918,1.9971,2.9254,0.66634,0.085145,0.27913,0.028649,0.083884,1425.2,0.25648,3.005,0.083836,0.027076,24.073,1.0503,0.087318,0.022041,0.26071,0.60481,0.20459,5.7672,13.183,3.4131,0.018644,0.03242,31.916,11.481,11.517,0.08834,2.9185,,0.66572,0.027318,0.9335,0.12866,0.029579,102.3,83.146,0.36232,2.0295,25.743,0.084453,0.026621,2.8278,0.33929,0.087322,14.299,14.183,1675,0.027115,0.11726,0.96415,,15.203,4.3897,30.917,11.81,63.481,0
1829,0.25079,0.67863,0.18435,1.2368,-55.152,1.725,0.24443,0.43105,1.0565,0.29495,0.24416,0.46715,0.18568,0.24428,632.68,0.57056,1.4735,0.24399,0.16557,86.262,1.7432,0.23084,0.16881,0.89609,0.29303,0.57341,1.2127,1.3739,4.6165,0.39136,0.16881,185.67,1.966,0.35749,0.23436,1.5457,911.13,0.29952,0.12047,0.12614,0.061881,0.12255,126.35,40.374,0.65713,0.74324,79.799,0.21186,0.10134,1.2893,0.66395,0.50716,2.2658,2.376,6248.8,0.10921,0.99553,0.87775,0.003472,4.2316,9.0404,157.63,2.3169,9.668,0
1830,0.14079,0.81535,-0.027798,0.8747,-19.863,-0.089573,0.13901,0.10415,3.0779,0.085665,0.19033,0,0.008907,0.13892,4103.3,0.08898,1.2314,0.13901,0.012077,13.88,1.1995,0.17631,0.013302,-0.11655,0.10274,0.087713,609.53,-9.1722,2.5751,0.24623,0.012826,100.95,3.6777,3.4022,0.20159,3.083,13.07,-0.020389,0.060597,0.012914,-0.072669,0.059733,82.738,67.682,0.29579,0.74909,14.481,0.11865,0.041972,0.82142,1.0294,0.27392,-8.1722,-5.6143,-25.501,0.060597,1.1172,0.99336,-0.4294,26.297,5.397,94.403,3.8645,64.453,0
1831,0.089808,0.046631,0.47764,13.878,1017,0.18685,0.117,19.301,0.044384,0.95337,0.1172,2.7961,2.2853,0.1172,209.8,1.7398,19.856,0.1172,2.0507,1643.5,0.12342,0.094558,2.0507,0.55622,0.87982,1.7435,0.3213,1.0013,4.6058,-0.98476,1.296,176.18,2.0726,3.2891,-0.036029,0.31055,,0.95346,-8.1356,11.06,0.018784,-5.1013,5182.5,5182.5,0,9.9778,447.49,-0.016892,-5.8441,14.444,0.046786,0.48185,1.939,1.9377,3.9875,-7.2543,0.094233,1.4019,,0.17673,0.073551,257.29,1.4219,0.58155,1
