MSID,target-label,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
2687,POISONOUS,CONVEX,SCALY,WHITE,BRUISES,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2688,EDIBLE,FLAT,FIBROUS,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,GRAY,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2689,POISONOUS,FLAT,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2690,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
2691,POISONOUS,CONVEX,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2692,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,BROWN,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2693,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,WHITE,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
2694,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
2695,EDIBLE,CONVEX,SCALY,BUFF,NO,NONE,FREE,CROWDED,BROAD,WHITE,ENLARGING,?,SMOOTH,SMOOTH,RED,WHITE,PARTIAL,WHITE,NONE,EVANESCENT,WHITE,CLUSTERED,GRASSES
2696,EDIBLE,CONVEX,FIBROUS,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,FIBROUS,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2697,EDIBLE,FLAT,SCALY,GRAY,NO,MUSTY,FREE,CLOSE,BROAD,WHITE,ENLARGING,CLUB,SILKY,SCALY,PINK,CINNAMON,PARTIAL,WHITE,NONE,PENDANT,WHITE,SOLITARY,WOODS
2698,EDIBLE,BELL,SMOOTH,WHITE,BRUISES,ANISE,FREE,CLOSE,BROAD,BLACK,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2699,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2700,EDIBLE,CONVEX,SMOOTH,BROWN,BRUISES,NONE,ATTACHED,CLOSE,BROAD,ORANGE,ENLARGING,?,SMOOTH,SMOOTH,ORANGE,ORANGE,PARTIAL,BROWN,ONE,PENDANT,YELLOW,SEVERAL,LEAVES
2701,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
2702,EDIBLE,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CROWDED,NARROW,BUFF,TAPERING,?,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,CLUSTERED,LEAVES
2703,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2704,EDIBLE,CONVEX,SMOOTH,WHITE,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,MEADOWS
2705,EDIBLE,BELL,SMOOTH,WHITE,BRUISES,ALMOND,FREE,CLOSE,BROAD,GRAY,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2706,EDIBLE,BELL,SMOOTH,BUFF,NO,NONE,FREE,CROWDED,BROAD,RED,ENLARGING,?,SCALY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,SCATTERED,WASTE
2707,EDIBLE,FLAT,SCALY,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SCALY,YELLOW,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,CLUSTERED,PATHS
2708,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
2709,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,ABUNDANT,GRASSES
2710,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,ENLARGING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2711,EDIBLE,CONVEX,FIBROUS,YELLOW,NO,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
2712,POISONOUS,BELL,SCALY,WHITE,BRUISES,ANISE,FREE,CLOSE,NARROW,GRAY,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
2713,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
2714,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,BUFF,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2715,EDIBLE,BELL,SMOOTH,WHITE,BRUISES,ANISE,FREE,CLOSE,BROAD,GRAY,ENLARGING,ROOTED,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
2716,POISONOUS,CONVEX,SCALY,RED,NO,NONE,ATTACHED,CLOSE,BROAD,WHITE,ENLARGING,?,SILKY,SILKY,BROWN,CINNAMON,PARTIAL,WHITE,NONE,NONE,WHITE,CLUSTERED,WOODS
2717,EDIBLE,CONVEX,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
2718,POISONOUS,BELL,SMOOTH,YELLOW,BRUISES,PUNGENT,FREE,CLOSE,NARROW,GRAY,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,URBAN
2719,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,TAPERING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
2720,EDIBLE,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SMOOTH,FIBROUS,WHITE,BUFF,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
2721,EDIBLE,CONVEX,SMOOTH,YELLOW,NO,NONE,FREE,CROWDED,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,GREEN,SOLITARY,PATHS
2722,POISONOUS,CONVEX,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2723,POISONOUS,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2724,EDIBLE,KNOBBED,SCALY,BROWN,NO,NONE,FREE,CLOSE,BROAD,RED,ENLARGING,?,SILKY,SCALY,CINNAMON,CINNAMON,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,CLUSTERED,WASTE
2725,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,ABUNDANT,GRASSES
2726,POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2727,POISONOUS,BELL,SMOOTH,WHITE,NO,ALMOND,FREE,CLOSE,BROAD,BLACK,ENLARGING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,WHITE,SCATTERED,MEADOWS
2728,EDIBLE,FLAT,SMOOTH,RED,NO,NONE,FREE,CLOSE,NARROW,BROWN,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,PATHS
2729,EDIBLE,CONVEX,SMOOTH,WHITE,NO,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,?,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,PATHS
2730,POISONOUS,FLAT,FIBROUS,RED,NO,FOUL,FREE,CLOSE,BROAD,BUFF,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2731,EDIBLE,BELL,SCALY,WHITE,BRUISES,ANISE,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,URBAN
2732,POISONOUS,CONVEX,SCALY,RED,BRUISES,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2733,EDIBLE,CONVEX,SCALY,WHITE,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,CLUB,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,NONE,PENDANT,WHITE,NUMEROUS,MEADOWS
2734,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,FLARING,WHITE,SEVERAL,WOODS
2735,EDIBLE,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,BROAD,BUFF,TAPERING,?,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SEVERAL,LEAVES
2736,EDIBLE,CONVEX,SCALY,BUFF,BRUISES,PUNGENT,FREE,CLOSE,NARROW,WHITE,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,MEADOWS
2737,POISONOUS,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
2738,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
2739,POISONOUS,CONVEX,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
2740,EDIBLE,CONVEX,SCALY,YELLOW,NO,ANISE,FREE,CLOSE,BROAD,BLACK,ENLARGING,CLUB,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,MEADOWS
2741,EDIBLE,CONVEX,SCALY,PURPLE,BRUISES,ALMOND,FREE,CLOSE,NARROW,WHITE,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,BLACK,SCATTERED,MEADOWS
2742,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2743,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
2744,POISONOUS,CONVEX,FIBROUS,BUFF,NO,NONE,FREE,CLOSE,BROAD,BLACK,ENLARGING,ROOTED,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,MEADOWS
2745,EDIBLE,CONVEX,SMOOTH,BROWN,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,BROWN,SCATTERED,GRASSES
2746,POISONOUS,CONVEX,SMOOTH,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,BROWN,TAPERING,?,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
2747,POISONOUS,CONVEX,SMOOTH,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
2748,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CLOSE,BROAD,BROWN,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SOLITARY,WOODS
2749,EDIBLE,KNOBBED,SMOOTH,BROWN,NO,NONE,ATTACHED,CLOSE,BROAD,BROWN,ENLARGING,?,SCALY,SMOOTH,ORANGE,ORANGE,PARTIAL,BROWN,ONE,PENDANT,YELLOW,CLUSTERED,LEAVES
2750,POISONOUS,FLAT,SMOOTH,WHITE,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,ENLARGING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,CLUSTERED,URBAN
2751,EDIBLE,CONVEX,SCALY,RED,NO,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2752,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,WHITE,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SCATTERED,GRASSES
2753,POISONOUS,KNOBBED,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2754,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,ATTACHED,CLOSE,BROAD,BROWN,ENLARGING,?,SMOOTH,SMOOTH,ORANGE,ORANGE,PARTIAL,BROWN,ONE,PENDANT,YELLOW,CLUSTERED,LEAVES
2755,EDIBLE,CONVEX,SMOOTH,WHITE,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2756,EDIBLE,KNOBBED,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,CLUSTERED,LEAVES
2757,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,MEADOWS
2758,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CLOSE,BROAD,BUFF,TAPERING,?,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2759,EDIBLE,FLAT,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,WHITE,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,ABUNDANT,GRASSES
2760,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
2761,EDIBLE,KNOBBED,SCALY,BUFF,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,ENLARGING,CLUB,SMOOTH,SCALY,CINNAMON,CINNAMON,PARTIAL,WHITE,NONE,NONE,WHITE,CLUSTERED,WOODS
2762,EDIBLE,CONVEX,FIBROUS,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,BROWN,ENLARGING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2763,POISONOUS,KNOBBED,SMOOTH,WHITE,NO,NONE,FREE,CLOSE,BROAD,RED,ENLARGING,?,SMOOTH,SMOOTH,RED,WHITE,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,CLUSTERED,WASTE
2764,EDIBLE,KNOBBED,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2765,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SOLITARY,GRASSES
2766,POISONOUS,FLAT,SMOOTH,YELLOW,BRUISES,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,WHITE,BUFF,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SEVERAL,PATHS
2767,POISONOUS,KNOBBED,SMOOTH,RED,NO,NONE,FREE,CLOSE,BROAD,RED,ENLARGING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,CLUSTERED,WASTE
2768,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,ABUNDANT,GRASSES
2769,EDIBLE,CONVEX,SMOOTH,WHITE,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,ENLARGING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,NUMEROUS,GRASSES
2770,POISONOUS,CONVEX,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
2771,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,GRAY,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2772,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
2773,POISONOUS,BELL,SMOOTH,WHITE,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,MEADOWS
2774,EDIBLE,KNOBBED,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2775,POISONOUS,KNOBBED,SMOOTH,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2776,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,WHITE,SOLITARY,WOODS
2777,EDIBLE,CONVEX,SCALY,WHITE,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2778,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
2779,POISONOUS,FLAT,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
2780,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,FLARING,CHOCOLATE,SOLITARY,WOODS
2781,EDIBLE,BELL,SCALY,YELLOW,BRUISES,NONE,FREE,CLOSE,BROAD,BROWN,ENLARGING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,MEADOWS
2782,EDIBLE,BELL,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,RED,ENLARGING,?,SMOOTH,SMOOTH,WHITE,RED,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,CLUSTERED,WASTE
2783,EDIBLE,CONVEX,SMOOTH,WHITE,BRUISES,ANISE,FREE,CLOSE,NARROW,PINK,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2784,EDIBLE,CONVEX,SMOOTH,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2785,POISONOUS,CONVEX,SMOOTH,BROWN,NO,NONE,FREE,CLOSE,BROAD,YELLOW,ENLARGING,?,SMOOTH,SMOOTH,ORANGE,PINK,PARTIAL,ORANGE,ONE,EVANESCENT,YELLOW,SEVERAL,LEAVES
2786,POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,WHITE,ENLARGING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2787,POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2788,POISONOUS,BELL,SCALY,WHITE,NO,ALMOND,FREE,CLOSE,BROAD,GRAY,ENLARGING,CLUB,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,GREEN,NUMEROUS,GRASSES
2789,EDIBLE,BELL,SCALY,YELLOW,NO,MUSTY,FREE,CLOSE,BROAD,RED,ENLARGING,CLUB,SILKY,SCALY,CINNAMON,CINNAMON,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,CLUSTERED,WASTE
2790,EDIBLE,BELL,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,RED,ENLARGING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,EVANESCENT,WHITE,CLUSTERED,WASTE
2791,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
