MSID,target-label,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
2755,POISONOUS,FLAT,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2756,POISONOUS,KNOBBED,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2757,EDIBLE,CONVEX,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
2758,POISONOUS,CONVEX,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2759,POISONOUS,KNOBBED,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2760,EDIBLE,FLAT,FIBROUS,RED,BRUISES,NONE,FREE,CLOSE,BROAD,BROWN,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,GRAY,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2761,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,PATHS
2762,POISONOUS,CONVEX,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2763,POISONOUS,CONVEX,SMOOTH,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2764,EDIBLE,BELL,SMOOTH,WHITE,BRUISES,ANISE,FREE,CLOSE,BROAD,GRAY,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
2765,EDIBLE,CONVEX,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
2766,POISONOUS,FLAT,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2767,EDIBLE,FLAT,FIBROUS,RED,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2768,POISONOUS,CONVEX,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2769,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2770,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
2771,EDIBLE,KNOBBED,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,ENLARGING,?,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,NUMEROUS,GRASSES
2772,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,BROWN,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2773,POISONOUS,FLAT,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2774,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
2775,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
2776,EDIBLE,KNOBBED,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,PINK,ENLARGING,?,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,GRASSES
2777,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,SCATTERED,GRASSES
2778,EDIBLE,CONVEX,SCALY,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2779,POISONOUS,FLAT,SCALY,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2780,EDIBLE,BELL,SCALY,WHITE,BRUISES,ALMOND,FREE,CLOSE,BROAD,BROWN,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,MEADOWS
2781,POISONOUS,CONVEX,SMOOTH,WHITE,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,GRASSES
2782,POISONOUS,CONVEX,SMOOTH,RED,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2783,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
2784,EDIBLE,FLAT,FIBROUS,PINK,NO,NONE,FREE,CLOSE,NARROW,PINK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,URBAN
2785,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
2786,EDIBLE,KNOBBED,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,ENLARGING,?,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,GRASSES
2787,POISONOUS,FLAT,SMOOTH,PINK,BRUISES,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SCATTERED,URBAN
2788,POISONOUS,KNOBBED,SMOOTH,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2789,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,WHITE,TAPERING,EQUAL,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
2790,POISONOUS,CONVEX,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2791,EDIBLE,KNOBBED,SCALY,WHITE,BRUISES,ALMOND,FREE,CLOSE,BROAD,BLACK,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2792,POISONOUS,FLAT,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2793,EDIBLE,CONVEX,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
2794,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
2795,POISONOUS,FLAT,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
2796,EDIBLE,CONVEX,SCALY,RED,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,GRAY,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,WOODS
2797,POISONOUS,CONVEX,FIBROUS,PINK,NO,CREOSOTE,FREE,CLOSE,NARROW,PURPLE,ENLARGING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,WOODS
2798,POISONOUS,FLAT,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2799,EDIBLE,BELL,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,GRAY,ENLARGING,?,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,GRASSES
2800,EDIBLE,FLAT,SCALY,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2801,POISONOUS,CONVEX,SMOOTH,BUFF,BRUISES,FOUL,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SCATTERED,GRASSES
2802,EDIBLE,CONVEX,FIBROUS,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2803,EDIBLE,CONVEX,SCALY,RED,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2804,EDIBLE,BELL,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,GRAY,ENLARGING,?,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,GRASSES
2805,EDIBLE,CONVEX,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,CHOCOLATE,TAPERING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
2806,POISONOUS,FLAT,SMOOTH,WHITE,BRUISES,FOUL,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SEVERAL,URBAN
2807,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,GRAY,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2808,EDIBLE,FLAT,SMOOTH,YELLOW,BRUISES,ALMOND,FREE,CROWDED,NARROW,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2809,EDIBLE,BELL,SMOOTH,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,BLACK,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,GRASSES
2810,EDIBLE,BELL,SCALY,GRAY,BRUISES,ALMOND,FREE,CLOSE,BROAD,GRAY,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2811,POISONOUS,FLAT,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,PATHS
2812,POISONOUS,CONVEX,FIBROUS,GRAY,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
2813,POISONOUS,CONVEX,SMOOTH,GRAY,BRUISES,FOUL,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SCATTERED,URBAN
2814,EDIBLE,FLAT,SMOOTH,BROWN,NO,NONE,FREE,CROWDED,BROAD,BLACK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
2815,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BUFF,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,GRASSES
2816,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,ATTACHED,CLOSE,BROAD,YELLOW,ENLARGING,?,SMOOTH,SMOOTH,ORANGE,ORANGE,PARTIAL,BROWN,ONE,PENDANT,BLACK,SEVERAL,LEAVES
2817,EDIBLE,CONVEX,SCALY,WHITE,BRUISES,ANISE,FREE,CLOSE,BROAD,BLACK,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,GRASSES
2818,POISONOUS,FLAT,SCALY,BROWN,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2819,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2820,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,PINK,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2821,EDIBLE,CONVEX,SMOOTH,BROWN,NO,NONE,ATTACHED,CLOSE,BROAD,BROWN,ENLARGING,?,SMOOTH,SMOOTH,ORANGE,ORANGE,PARTIAL,BROWN,ONE,PENDANT,BROWN,SEVERAL,LEAVES
2822,EDIBLE,CONVEX,FIBROUS,RED,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,WOODS
2823,POISONOUS,KNOBBED,SMOOTH,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2824,EDIBLE,KNOBBED,FIBROUS,BROWN,NO,NONE,FREE,CROWDED,BROAD,GRAY,ENLARGING,?,SILKY,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,GRASSES
2825,EDIBLE,FLAT,FIBROUS,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BROWN,ABUNDANT,GRASSES
2826,POISONOUS,FLAT,SCALY,BROWN,BRUISES,PUNGENT,FREE,CLOSE,NARROW,BLACK,ENLARGING,EQUAL,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,URBAN
2827,POISONOUS,KNOBBED,SCALY,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,LEAVES
2828,POISONOUS,CONVEX,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,PINK,BROWN,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,WOODS
2829,EDIBLE,FLAT,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
2830,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,GRAY,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2831,EDIBLE,KNOBBED,FIBROUS,WHITE,NO,NONE,FREE,CROWDED,BROAD,GRAY,ENLARGING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,GRASSES
2832,POISONOUS,FLAT,SCALY,RED,NO,SPICY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2833,EDIBLE,FLAT,SCALY,RED,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2834,EDIBLE,CONVEX,SCALY,RED,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2835,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,GRAY,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,NUMEROUS,MEADOWS
2836,EDIBLE,CONVEX,FIBROUS,RED,BRUISES,NONE,FREE,CLOSE,BROAD,BROWN,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SEVERAL,WOODS
2837,EDIBLE,CONVEX,SCALY,BROWN,BRUISES,ALMOND,FREE,CLOSE,BROAD,WHITE,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SCATTERED,PATHS
2838,EDIBLE,FLAT,SMOOTH,YELLOW,BRUISES,ALMOND,FREE,CROWDED,NARROW,BROWN,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2839,EDIBLE,FLAT,SMOOTH,WHITE,NO,NONE,FREE,CROWDED,BROAD,PINK,TAPERING,EQUAL,FIBROUS,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,SCATTERED,GRASSES
2840,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SOLITARY,PATHS
2841,EDIBLE,CONVEX,FIBROUS,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2842,EDIBLE,CONVEX,SCALY,RED,BRUISES,NONE,FREE,CLOSE,BROAD,PURPLE,TAPERING,BULBOUS,SMOOTH,SMOOTH,WHITE,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2843,EDIBLE,FLAT,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2844,EDIBLE,FLAT,SCALY,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SEVERAL,WOODS
2845,POISONOUS,FLAT,SMOOTH,BROWN,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2846,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,WHITE,TAPERING,BULBOUS,SMOOTH,SMOOTH,GRAY,GRAY,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,WOODS
2847,POISONOUS,CONVEX,SCALY,GRAY,BRUISES,NONE,FREE,CLOSE,BROAD,GREEN,ENLARGING,BULBOUS,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,GREEN,SEVERAL,MEADOWS
2848,EDIBLE,BELL,_RARE_,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,WHITE,ENLARGING,CLUB,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BLACK,SCATTERED,MEADOWS
2849,POISONOUS,FLAT,FIBROUS,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,PINK,PINK,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
2850,POISONOUS,CONVEX,SCALY,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,PINK,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2851,EDIBLE,CONVEX,FIBROUS,BROWN,BRUISES,NONE,FREE,CLOSE,BROAD,PINK,TAPERING,BULBOUS,SMOOTH,SMOOTH,PINK,PINK,PARTIAL,WHITE,ONE,PENDANT,BLACK,SOLITARY,WOODS
2852,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,BROWN,TAPERING,EQUAL,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,BLACK,ABUNDANT,GRASSES
2853,POISONOUS,CONVEX,SCALY,GRAY,NO,FOUL,FREE,CLOSE,BROAD,GRAY,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,WOODS
2854,POISONOUS,CONVEX,SCALY,BROWN,NO,FOUL,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SMOOTH,SILKY,WHITE,PINK,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,WOODS
2855,EDIBLE,CONVEX,SMOOTH,GRAY,NO,NONE,FREE,CROWDED,BROAD,PINK,ENLARGING,?,SMOOTH,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,TWO,PENDANT,WHITE,SCATTERED,GRASSES
2856,POISONOUS,FLAT,SCALY,YELLOW,NO,FOUL,FREE,CLOSE,BROAD,PINK,ENLARGING,BULBOUS,SILKY,SILKY,BROWN,BUFF,PARTIAL,WHITE,ONE,LARGE,CHOCOLATE,SEVERAL,GRASSES
2857,POISONOUS,FLAT,SMOOTH,BUFF,BRUISES,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,TAPERING,BULBOUS,FIBROUS,SMOOTH,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SEVERAL,GRASSES
2858,POISONOUS,CONVEX,SMOOTH,BUFF,BRUISES,FOUL,FREE,CLOSE,BROAD,CHOCOLATE,TAPERING,BULBOUS,SMOOTH,FIBROUS,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,CHOCOLATE,SCATTERED,URBAN
2859,POISONOUS,CONVEX,SCALY,RED,NO,FISHY,FREE,CLOSE,NARROW,BUFF,TAPERING,?,SILKY,SILKY,WHITE,WHITE,PARTIAL,WHITE,ONE,EVANESCENT,WHITE,SEVERAL,PATHS
2860,EDIBLE,CONVEX,SCALY,YELLOW,BRUISES,ANISE,FREE,CLOSE,BROAD,BROWN,ENLARGING,ROOTED,SMOOTH,SCALY,WHITE,WHITE,PARTIAL,WHITE,ONE,PENDANT,BROWN,SOLITARY,GRASSES
